epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.9556,1.72799,1.61864,0.91668,0.52444,0.27375,0.08433,0.04086,1.60833,inf,0.89061,0.070375,0.00329167,0.00329167
2,34.0217,1.6193,0.98044,0.88921,0.59009,0.191,0.16485,0.06559,2.13929,1.62489,0.9999,0.0402876,0.00653755,0.00653755
3,49.9226,1.69953,0.99391,0.89352,0.70886,0.37768,0.37452,0.18968,1.54614,1.28635,0.88119,0.0101121,0.00969543,0.00969543
4,65.5961,1.55982,0.91141,0.88066,0.79567,0.37903,0.41313,0.23974,1.3266,1.11882,0.85089,0.009604,0.009604,0.009604
5,81.1518,1.44399,0.81353,0.8634,0.61689,0.51396,0.5521,0.3,1.37767,0.85631,0.85349,0.009472,0.009472,0.009472
6,96.86,1.44443,0.80611,0.86749,0.88728,0.24698,0.31893,0.13468,1.97042,1.88827,0.91351,0.00934,0.00934,0.00934
7,112.752,1.46281,0.8247,0.86495,0.55764,0.56731,0.55674,0.32099,1.29673,0.82566,0.85393,0.009208,0.009208,0.009208
8,128.104,1.40017,0.79695,0.86201,0.66177,0.66007,0.71234,0.41726,1.20292,0.84158,0.84876,0.009076,0.009076,0.009076
9,143.343,1.32677,0.75179,0.85121,0.68407,0.56116,0.6321,0.37142,1.26467,0.78731,0.84525,0.008944,0.008944,0.008944
10,158.543,1.2857,0.70938,0.84626,0.76782,0.72681,0.79627,0.48199,1.13132,0.68509,0.83055,0.008812,0.008812,0.008812
11,173.805,1.26218,0.69413,0.84239,0.80224,0.71637,0.8018,0.50002,1.09724,0.6505,0.8311,0.00868,0.00868,0.00868
12,189.365,1.23745,0.67348,0.8404,0.78404,0.7198,0.79619,0.49835,1.06602,0.63858,0.82835,0.008548,0.008548,0.008548
13,204.421,1.22444,0.66332,0.83858,0.67626,0.60655,0.67622,0.39286,1.30511,0.76384,0.84037,0.008416,0.008416,0.008416
14,219.889,1.19619,0.64876,0.83438,0.83866,0.77887,0.86178,0.5789,0.98183,0.56064,0.81771,0.008284,0.008284,0.008284
15,236.008,1.17875,0.6327,0.83437,0.7968,0.71058,0.80199,0.52694,1.03398,0.61073,0.82219,0.008152,0.008152,0.008152
16,252.095,1.18446,0.63196,0.82932,0.86917,0.72633,0.84001,0.55696,1.01465,0.59559,0.82126,0.00802,0.00802,0.00802
17,268.052,1.15812,0.61584,0.82855,0.78171,0.79342,0.83285,0.52897,1.03962,0.58814,0.81949,0.007888,0.007888,0.007888
18,283.988,1.16623,0.61961,0.82854,0.85528,0.76419,0.85623,0.55444,1.0175,0.56929,0.81834,0.007756,0.007756,0.007756
19,299.779,1.16548,0.61669,0.82862,0.74103,0.7575,0.80088,0.46677,1.13835,0.66241,0.82142,0.007624,0.007624,0.007624
20,314.967,1.12445,0.59622,0.82508,0.85626,0.80249,0.87745,0.56204,0.99117,0.55052,0.82009,0.007492,0.007492,0.007492
21,330.102,1.12673,0.59394,0.82388,0.8438,0.79727,0.87733,0.5823,0.98449,0.56824,0.81627,0.00736,0.00736,0.00736
22,345.158,1.12554,0.59398,0.8253,0.88012,0.80131,0.89611,0.5966,0.99893,0.54383,0.81607,0.007228,0.007228,0.007228
23,360.036,1.09337,0.57661,0.82101,0.86846,0.78557,0.88079,0.57805,0.96164,0.55337,0.81535,0.007096,0.007096,0.007096
24,376.48,1.1042,0.58462,0.82277,0.87172,0.85878,0.91434,0.61896,0.92245,0.51847,0.81038,0.006964,0.006964,0.006964
25,393.066,1.07071,0.57215,0.82265,0.85686,0.81514,0.88544,0.59437,0.96268,0.56153,0.81367,0.006832,0.006832,0.006832
26,408.177,1.07186,0.56797,0.8186,0.86597,0.8507,0.9195,0.63074,0.90559,0.51701,0.80645,0.0067,0.0067,0.0067
27,423.642,1.11272,0.57065,0.82143,0.89872,0.81189,0.9093,0.60867,0.92995,0.53094,0.80846,0.006568,0.006568,0.006568
28,439.261,1.0737,0.55845,0.8192,0.89398,0.87232,0.93028,0.63571,0.91663,0.50452,0.80881,0.006436,0.006436,0.006436
29,454.556,1.06365,0.55687,0.81598,0.86373,0.82126,0.88884,0.57041,1.02408,0.54609,0.82002,0.006304,0.006304,0.006304
30,469.933,1.0657,0.55777,0.81802,0.88156,0.84131,0.9097,0.62387,0.89527,0.51259,0.80803,0.006172,0.006172,0.006172
31,484.849,1.04146,0.53585,0.81744,0.84474,0.86231,0.9091,0.63561,0.859,0.47892,0.80362,0.00604,0.00604,0.00604
32,499.949,1.05213,0.54171,0.81482,0.90778,0.80991,0.91796,0.63178,0.90454,0.5144,0.80593,0.005908,0.005908,0.005908
33,515.362,1.05514,0.54237,0.81501,0.8796,0.84383,0.91275,0.61462,0.95787,0.51119,0.80686,0.005776,0.005776,0.005776
34,530.515,1.04756,0.53777,0.81417,0.88894,0.85877,0.93187,0.63603,0.9076,0.492,0.80533,0.005644,0.005644,0.005644
35,545.714,1.04767,0.53492,0.813,0.87408,0.84515,0.92695,0.63576,0.86927,0.4848,0.80349,0.005512,0.005512,0.005512
36,560.854,1.03171,0.52445,0.81425,0.89304,0.83559,0.913,0.61122,0.93684,0.51132,0.80822,0.00538,0.00538,0.00538
37,575.943,1.02547,0.52104,0.81198,0.92973,0.8505,0.93996,0.65888,0.87194,0.46911,0.80294,0.005248,0.005248,0.005248
38,591.469,1.00321,0.51309,0.8111,0.91222,0.87792,0.94333,0.65464,0.85446,0.46862,0.80237,0.005116,0.005116,0.005116
39,606.619,1.02938,0.52265,0.81269,0.9054,0.89369,0.94945,0.66149,0.89883,0.47013,0.80578,0.004984,0.004984,0.004984
40,622.32,1.01922,0.51904,0.81314,0.93717,0.87528,0.95318,0.66599,0.84913,0.45479,0.80344,0.004852,0.004852,0.004852
41,638.276,0.99567,0.50851,0.80973,0.89822,0.84002,0.92997,0.64789,0.86637,0.47705,0.80274,0.00472,0.00472,0.00472
42,654.107,0.99508,0.51124,0.80913,0.88793,0.86524,0.92572,0.63147,0.89959,0.48916,0.8068,0.004588,0.004588,0.004588
43,670.517,1.00411,0.51619,0.80812,0.90632,0.86819,0.94297,0.67268,0.82773,0.46344,0.79957,0.004456,0.004456,0.004456
44,686.542,1.00345,0.51287,0.80934,0.92184,0.87197,0.94326,0.66211,0.8413,0.46639,0.80226,0.004324,0.004324,0.004324
45,701.873,1.0105,0.5113,0.80939,0.91454,0.89935,0.95629,0.65895,0.86186,0.46019,0.80196,0.004192,0.004192,0.004192
46,716.604,1.01118,0.50631,0.80987,0.94157,0.87967,0.95575,0.67556,0.82056,0.44406,0.80063,0.00406,0.00406,0.00406
47,731.647,0.97198,0.49333,0.80901,0.94955,0.885,0.95954,0.67833,0.83087,0.4533,0.79924,0.003928,0.003928,0.003928
48,746.492,0.975,0.49726,0.80802,0.9323,0.88686,0.95343,0.6697,0.82604,0.45042,0.7987,0.003796,0.003796,0.003796
49,761.296,0.9786,0.49183,0.80811,0.93617,0.87816,0.95912,0.68876,0.81642,0.43876,0.79884,0.003664,0.003664,0.003664
50,776.346,0.96962,0.49303,0.80708,0.9417,0.87202,0.95347,0.66246,0.83454,0.44791,0.79955,0.003532,0.003532,0.003532
51,791.358,0.99312,0.49976,0.80563,0.93681,0.88918,0.96014,0.69474,0.82021,0.44435,0.80002,0.0034,0.0034,0.0034
52,806.153,0.97324,0.48968,0.80698,0.93057,0.8963,0.96236,0.70078,0.79793,0.43101,0.7979,0.003268,0.003268,0.003268
53,820.908,0.95915,0.47593,0.80415,0.92196,0.92081,0.96701,0.692,0.80431,0.42928,0.79741,0.003136,0.003136,0.003136
54,835.671,0.95217,0.47848,0.80496,0.94607,0.88775,0.96172,0.70226,0.79691,0.43088,0.79662,0.003004,0.003004,0.003004
55,850.73,0.94977,0.48058,0.80687,0.92224,0.88398,0.95407,0.68438,0.7966,0.43413,0.79716,0.002872,0.002872,0.002872
56,865.577,0.95687,0.47796,0.80453,0.91528,0.88531,0.95047,0.68086,0.79083,0.43914,0.79715,0.00274,0.00274,0.00274
57,880.357,0.95199,0.47928,0.80476,0.92931,0.8993,0.9579,0.68054,0.81641,0.44216,0.79727,0.002608,0.002608,0.002608
58,895.075,0.94293,0.47475,0.80293,0.92769,0.90987,0.961,0.69811,0.78846,0.42129,0.79565,0.002476,0.002476,0.002476
59,909.81,0.93916,0.47421,0.80253,0.92369,0.91186,0.9614,0.6987,0.7817,0.42428,0.79504,0.002344,0.002344,0.002344
60,924.776,0.93974,0.47219,0.80377,0.92355,0.89803,0.96078,0.68169,0.82061,0.44009,0.79647,0.002212,0.002212,0.002212
61,939.805,0.92185,0.46114,0.80466,0.94074,0.9063,0.9681,0.70238,0.77405,0.41617,0.79472,0.00208,0.00208,0.00208
62,955.5,0.92397,0.46216,0.80067,0.92884,0.90309,0.96661,0.69692,0.77984,0.41791,0.7948,0.001948,0.001948,0.001948
63,971.167,0.9232,0.46281,0.80415,0.91987,0.91284,0.96676,0.70436,0.78164,0.42059,0.79384,0.001816,0.001816,0.001816
64,987.145,0.93262,0.46655,0.80328,0.92844,0.91791,0.9686,0.69745,0.78966,0.43038,0.79539,0.001684,0.001684,0.001684
65,1003.15,0.93765,0.46371,0.80202,0.92986,0.9112,0.96314,0.71109,0.76816,0.40856,0.79459,0.001552,0.001552,0.001552
66,1062.23,0.84598,0.43773,0.80305,0.92004,0.89447,0.95794,0.68372,0.79218,0.42988,0.79621,0.00142,0.00142,0.00142
67,1076.62,0.83555,0.43445,0.80295,0.95841,0.89844,0.96749,0.70105,0.80235,0.41733,0.79631,0.001288,0.001288,0.001288
68,1090.92,0.83245,0.42922,0.80243,0.92618,0.88962,0.96295,0.68545,0.7901,0.41606,0.79532,0.001156,0.001156,0.001156
69,1105.31,0.83036,0.42652,0.79975,0.959,0.89638,0.9698,0.70584,0.76565,0.40811,0.79332,0.001024,0.001024,0.001024
70,1119.65,0.82,0.41915,0.80067,0.95493,0.90996,0.97211,0.70731,0.76569,0.40682,0.79252,0.000892,0.000892,0.000892
71,1133.74,0.8211,0.41902,0.79988,0.94163,0.90723,0.96951,0.71303,0.75696,0.40014,0.79232,0.00076,0.00076,0.00076
72,1147.89,0.81494,0.41757,0.79985,0.95232,0.90126,0.97326,0.71557,0.75692,0.39934,0.79195,0.000628,0.000628,0.000628
73,1161.99,0.80922,0.41118,0.79892,0.95976,0.90901,0.97271,0.71549,0.75409,0.39668,0.79173,0.000496,0.000496,0.000496
74,1176.06,0.81089,0.41201,0.79772,0.96609,0.9125,0.9762,0.72198,0.75127,0.3951,0.79088,0.000364,0.000364,0.000364
75,1190.23,0.80673,0.40835,0.79964,0.9582,0.91052,0.97434,0.71828,0.74962,0.39397,0.79096,0.000232,0.000232,0.000232
