epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.3605,1.71697,1.62622,0.9136,0.87135,0.13195,0.18177,0.08093,1.81323,2.0353,0.92856,0.0698088,0.0027255,0.0027255
2,31.3507,1.55004,0.96162,0.881,0.26255,0.25936,0.19374,0.07147,2.27183,1.42153,0.99797,0.0391631,0.00541309,0.00541309
3,45.856,1.54333,0.91513,0.87852,0.76988,0.40568,0.43382,0.23982,1.42294,1.08059,0.86705,0.00844449,0.00802782,0.00802782
4,60.1537,1.53794,0.87687,0.88083,0.35019,0.33315,0.32978,0.12941,2.11768,1.19807,1.05394,0.00795211,0.00795211,0.00795211
5,74.6596,1.50359,0.85568,0.87409,0.47964,0.48397,0.43848,0.24937,1.3812,1.0335,0.87777,0.00784282,0.00784282,0.00784282
6,89.0943,1.41181,0.79799,0.86558,0.50555,0.41563,0.43752,0.22799,1.56696,0.93374,0.87302,0.00773352,0.00773352,0.00773352
7,103.78,1.32469,0.74312,0.85179,0.70797,0.50232,0.56549,0.35084,1.17536,0.89063,0.84145,0.00762422,0.00762422,0.00762422
8,118.702,1.37789,0.77217,0.85944,0.78968,0.65616,0.74012,0.45455,1.15943,0.74578,0.84262,0.00751493,0.00751493,0.00751493
9,133.124,1.29098,0.73066,0.85166,0.69446,0.64994,0.70995,0.42652,1.19827,0.75038,0.8395,0.00740563,0.00740563,0.00740563
10,147.475,1.26069,0.70239,0.84721,0.79679,0.77272,0.83553,0.51052,1.12008,0.63913,0.83148,0.00729634,0.00729634,0.00729634
11,161.987,1.23631,0.68174,0.84263,0.66903,0.70879,0.71106,0.44679,1.10471,0.66177,0.83617,0.00718704,0.00718704,0.00718704
12,176.399,1.18941,0.64872,0.83662,0.80915,0.76165,0.83798,0.50622,1.12623,0.63576,0.83217,0.00707774,0.00707774,0.00707774
13,190.82,1.2489,0.6688,0.83923,0.79179,0.73947,0.81516,0.52465,1.07637,0.64433,0.8316,0.00696845,0.00696845,0.00696845
14,205.207,1.15965,0.62511,0.83329,0.83178,0.78989,0.85089,0.56969,0.97627,0.57819,0.81738,0.00685915,0.00685915,0.00685915
15,219.613,1.14815,0.61956,0.83278,0.82576,0.71574,0.81896,0.51563,1.01734,0.59099,0.82107,0.00674986,0.00674986,0.00674986
16,233.972,1.14319,0.61427,0.82711,0.83302,0.69175,0.79378,0.47414,1.15753,0.64099,0.82448,0.00664056,0.00664056,0.00664056
17,248.471,1.17042,0.6135,0.83075,0.8222,0.77466,0.85218,0.57216,0.9432,0.55551,0.81731,0.00653126,0.00653126,0.00653126
18,262.956,1.11132,0.58915,0.82615,0.82069,0.78024,0.84648,0.56697,0.99714,0.5813,0.81792,0.00642197,0.00642197,0.00642197
19,277.273,1.14838,0.60797,0.829,0.78521,0.7881,0.82959,0.51451,1.08729,0.62876,0.83372,0.00631267,0.00631267,0.00631267
20,291.682,1.13638,0.59668,0.82955,0.86657,0.80451,0.88967,0.5808,0.97147,0.54884,0.8192,0.00620338,0.00620338,0.00620338
21,305.985,1.12931,0.60098,0.82857,0.80269,0.81357,0.87794,0.59507,0.95308,0.57883,0.81415,0.00609408,0.00609408,0.00609408
22,320.262,1.07968,0.57667,0.82401,0.86114,0.7727,0.85857,0.53822,1.07007,0.57748,0.82242,0.00598478,0.00598478,0.00598478
23,334.76,1.10178,0.57261,0.82237,0.8643,0.87333,0.91263,0.60829,0.94265,0.5167,0.81543,0.00587549,0.00587549,0.00587549
24,349.195,1.10766,0.57215,0.82611,0.88847,0.82415,0.90528,0.59313,0.96246,0.54952,0.81408,0.00576619,0.00576619,0.00576619
25,363.633,1.06794,0.56448,0.82465,0.85233,0.76923,0.84695,0.57534,0.91962,0.55694,0.80985,0.0056569,0.0056569,0.0056569
26,378.296,1.05941,0.56442,0.8196,0.83828,0.79511,0.87622,0.5706,0.97416,0.53347,0.81326,0.0055476,0.0055476,0.0055476
27,392.557,1.08055,0.56115,0.82083,0.86416,0.86167,0.91718,0.62862,0.90785,0.5186,0.80958,0.0054383,0.0054383,0.0054383
28,406.982,1.09036,0.56373,0.82246,0.90706,0.80746,0.91144,0.59793,0.97651,0.53535,0.81323,0.00532901,0.00532901,0.00532901
29,421.571,1.08629,0.55642,0.82053,0.87074,0.8348,0.91103,0.61713,0.89683,0.51663,0.80827,0.00521971,0.00521971,0.00521971
30,435.877,1.04448,0.54299,0.8179,0.872,0.8491,0.91248,0.62206,0.92443,0.53671,0.80819,0.00511042,0.00511042,0.00511042
31,450.206,1.04159,0.53948,0.81936,0.8679,0.8572,0.9074,0.62506,0.8757,0.49504,0.8068,0.00500112,0.00500112,0.00500112
32,464.681,1.02879,0.53242,0.81483,0.88347,0.86414,0.93017,0.62104,0.88277,0.50367,0.80467,0.00489182,0.00489182,0.00489182
33,479.071,1.05774,0.54092,0.81654,0.89695,0.85013,0.92774,0.63899,0.89821,0.49631,0.80732,0.00478253,0.00478253,0.00478253
34,493.477,1.0116,0.51933,0.81442,0.8975,0.84614,0.92958,0.63303,0.85005,0.48547,0.80417,0.00467323,0.00467323,0.00467323
35,507.923,1.02825,0.52598,0.81361,0.91801,0.8734,0.9369,0.65338,0.8589,0.47044,0.80552,0.00456394,0.00456394,0.00456394
36,522.179,0.99108,0.51681,0.81463,0.86234,0.87769,0.92321,0.63051,0.87504,0.47913,0.80646,0.00445464,0.00445464,0.00445464
37,536.6,1.02366,0.52961,0.81371,0.91959,0.83552,0.93148,0.65573,0.86564,0.47065,0.80579,0.00434534,0.00434534,0.00434534
38,550.998,1.00097,0.51508,0.81427,0.90065,0.8814,0.93541,0.653,0.86852,0.47205,0.80584,0.00423605,0.00423605,0.00423605
39,565.183,1.0044,0.51422,0.81478,0.90867,0.85533,0.93279,0.64192,0.85713,0.47172,0.80383,0.00412675,0.00412675,0.00412675
40,579.581,1.00774,0.51271,0.81398,0.93123,0.88867,0.94329,0.65178,0.86607,0.46544,0.80426,0.00401746,0.00401746,0.00401746
41,594.029,0.99439,0.50747,0.81185,0.92753,0.86517,0.94748,0.67477,0.82072,0.45612,0.80057,0.00390816,0.00390816,0.00390816
42,608.358,0.98367,0.50529,0.81093,0.95089,0.8684,0.94128,0.65278,0.84889,0.4604,0.80327,0.00379886,0.00379886,0.00379886
43,622.656,0.98901,0.50505,0.80958,0.91893,0.83856,0.93207,0.65145,0.84424,0.46429,0.80215,0.00368957,0.00368957,0.00368957
44,637.048,0.97923,0.4973,0.81042,0.93251,0.86779,0.9434,0.67201,0.80956,0.44939,0.79991,0.00358027,0.00358027,0.00358027
45,651.477,0.97649,0.49541,0.8091,0.92643,0.88097,0.9535,0.68515,0.81371,0.44166,0.80006,0.00347098,0.00347098,0.00347098
46,666.084,0.95919,0.48967,0.80774,0.917,0.8798,0.9514,0.67703,0.81479,0.44802,0.80052,0.00336168,0.00336168,0.00336168
47,680.465,0.9577,0.48624,0.8099,0.94447,0.87783,0.95302,0.67632,0.82499,0.45004,0.80048,0.00325238,0.00325238,0.00325238
48,694.61,0.97313,0.49376,0.81031,0.89429,0.83078,0.92336,0.64934,0.81881,0.46293,0.80066,0.00314309,0.00314309,0.00314309
49,709.211,0.95941,0.48389,0.80963,0.95593,0.85802,0.95278,0.68277,0.79507,0.43284,0.79824,0.00303379,0.00303379,0.00303379
50,723.577,0.95245,0.48317,0.80793,0.9356,0.87012,0.95286,0.66067,0.84469,0.44975,0.80186,0.0029245,0.0029245,0.0029245
51,737.805,0.96134,0.48749,0.806,0.92883,0.92204,0.96346,0.68853,0.79463,0.43495,0.79793,0.0028152,0.0028152,0.0028152
52,752.427,0.94932,0.48131,0.80877,0.92733,0.87695,0.95228,0.66925,0.8092,0.44531,0.79844,0.0027059,0.0027059,0.0027059
53,767.031,0.95928,0.48134,0.80666,0.92727,0.89482,0.96154,0.67673,0.79164,0.43291,0.79693,0.00259661,0.00259661,0.00259661
54,781.23,0.93465,0.47128,0.80534,0.93898,0.872,0.95727,0.67777,0.80135,0.44054,0.79832,0.00248731,0.00248731,0.00248731
55,795.731,0.9386,0.47523,0.80817,0.92498,0.8772,0.94965,0.68805,0.78861,0.43322,0.79667,0.00237802,0.00237802,0.00237802
56,810.131,0.93665,0.46849,0.80554,0.96274,0.88497,0.96658,0.69768,0.77173,0.41369,0.79582,0.00226872,0.00226872,0.00226872
57,824.536,0.92723,0.46654,0.8056,0.93237,0.88219,0.95608,0.68584,0.78484,0.42989,0.79716,0.00215942,0.00215942,0.00215942
58,838.986,0.9342,0.47003,0.80474,0.94619,0.8895,0.96347,0.69026,0.77752,0.42165,0.79577,0.00205013,0.00205013,0.00205013
59,853.218,0.93303,0.46686,0.8046,0.93569,0.90782,0.96699,0.70368,0.78192,0.42454,0.7966,0.00194083,0.00194083,0.00194083
60,867.444,0.93422,0.4651,0.80543,0.91837,0.92785,0.96513,0.69951,0.76241,0.4133,0.79581,0.00183154,0.00183154,0.00183154
61,881.78,0.90438,0.45151,0.80627,0.91377,0.93478,0.97076,0.70817,0.75838,0.40988,0.79488,0.00172224,0.00172224,0.00172224
62,896.159,0.91186,0.45396,0.80308,0.96035,0.883,0.9671,0.70254,0.78031,0.41132,0.79513,0.00161294,0.00161294,0.00161294
63,910.504,0.9051,0.4526,0.80571,0.93715,0.91893,0.96996,0.70892,0.76206,0.40918,0.7941,0.00150365,0.00150365,0.00150365
64,925.062,0.92237,0.45703,0.80498,0.92376,0.911,0.96233,0.69906,0.75971,0.41075,0.79432,0.00139435,0.00139435,0.00139435
65,939.533,0.91315,0.45136,0.80328,0.94263,0.89903,0.96627,0.70736,0.75605,0.40561,0.79435,0.00128506,0.00128506,0.00128506
66,976.707,0.8371,0.43211,0.80401,0.93068,0.88351,0.95856,0.68549,0.79008,0.42327,0.79737,0.00117576,0.00117576,0.00117576
67,990.414,0.82657,0.42879,0.80446,0.91306,0.91648,0.96023,0.69114,0.78187,0.41863,0.79624,0.00106646,0.00106646,0.00106646
68,1003.86,0.82131,0.42181,0.80312,0.93185,0.90399,0.96754,0.70194,0.75778,0.4047,0.79395,0.000957168,0.000957168,0.000957168
69,1017.41,0.81485,0.41762,0.80107,0.94411,0.90973,0.96873,0.71095,0.75055,0.40094,0.79419,0.000847872,0.000847872,0.000847872
70,1031.17,0.80899,0.41119,0.80209,0.94086,0.91315,0.97296,0.70723,0.75214,0.39836,0.79392,0.000738576,0.000738576,0.000738576
71,1044.85,0.80979,0.41211,0.80154,0.90818,0.91717,0.9608,0.70473,0.74558,0.40442,0.7937,0.00062928,0.00062928,0.00062928
72,1058.44,0.80457,0.41088,0.80136,0.95052,0.90858,0.97207,0.7082,0.74125,0.39045,0.79297,0.000519984,0.000519984,0.000519984
73,1072.14,0.79825,0.4058,0.8004,0.9588,0.9082,0.9727,0.71245,0.74665,0.39067,0.79304,0.000410688,0.000410688,0.000410688
74,1085.7,0.79871,0.40454,0.79949,0.9338,0.92409,0.97087,0.71588,0.73972,0.39086,0.79269,0.000301392,0.000301392,0.000301392
75,1099.23,0.79838,0.40257,0.80126,0.94012,0.92352,0.9723,0.71574,0.735,0.38821,0.79208,0.000192096,0.000192096,0.000192096
