epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4002.3,0.98084,0.47939,0.88472,0.94175,0.86617,0.92395,0.59289,1.40295,0.52034,1.18508,0.00841591,0.00841591,0.00841591
43,4099.56,0.95928,0.46821,0.88296,0.94913,0.8692,0.91896,0.59976,1.33993,0.51046,1.14505,0.00837727,0.00837727,0.00837727
44,4197.58,0.96081,0.46929,0.88558,0.9373,0.87818,0.92501,0.60345,1.33492,0.50949,1.13625,0.00833864,0.00833864,0.00833864
45,4295.06,0.96199,0.46884,0.88284,0.93755,0.87571,0.92423,0.60408,1.2952,0.49964,1.11996,0.0083,0.0083,0.0083
46,4390.48,0.9538,0.46712,0.88054,0.9113,0.87159,0.91034,0.57446,1.38936,0.51841,1.17077,0.00826136,0.00826136,0.00826136
47,4489.06,0.95344,0.46225,0.87967,0.91661,0.88137,0.92076,0.60015,1.34057,0.4979,1.14254,0.00822273,0.00822273,0.00822273
48,4585.04,0.9449,0.46051,0.88187,0.95686,0.87677,0.92248,0.59829,1.3347,0.49448,1.15027,0.00818409,0.00818409,0.00818409
49,4677.68,0.93532,0.45656,0.87777,0.91385,0.87041,0.91307,0.58565,1.4425,0.52061,1.21805,0.00814545,0.00814545,0.00814545
50,4770.74,0.94381,0.46255,0.87508,0.93063,0.89428,0.93097,0.60477,1.3419,0.50401,1.14446,0.00810682,0.00810682,0.00810682
51,4863.51,0.9417,0.4622,0.87658,0.92862,0.87135,0.92096,0.60118,1.40304,0.50996,1.18918,0.00806818,0.00806818,0.00806818
52,4956.52,0.9358,0.45592,0.87312,0.91455,0.88848,0.9243,0.59667,1.32544,0.49586,1.13098,0.00802955,0.00802955,0.00802955
53,5049.71,0.92523,0.45099,0.87158,0.94914,0.87908,0.93254,0.60401,1.30581,0.49214,1.12867,0.00799091,0.00799091,0.00799091
54,5142.91,0.92757,0.4495,0.87314,0.92967,0.8643,0.91949,0.60712,1.3082,0.49831,1.11765,0.00795227,0.00795227,0.00795227
55,5235.61,0.92926,0.45254,0.87617,0.93053,0.86093,0.91202,0.59908,1.32775,0.493,1.13014,0.00791364,0.00791364,0.00791364
56,5328.02,0.91269,0.44835,0.87244,0.93766,0.88848,0.93246,0.60335,1.30447,0.48955,1.13511,0.007875,0.007875,0.007875
57,5421.09,0.92281,0.4484,0.87124,0.91721,0.87167,0.91809,0.59523,1.35858,0.4983,1.16885,0.00783636,0.00783636,0.00783636
58,5514.17,0.91357,0.44193,0.87129,0.91689,0.87238,0.91717,0.59375,1.36622,0.50344,1.16036,0.00779773,0.00779773,0.00779773
59,5607.62,0.91749,0.4468,0.86736,0.92438,0.87883,0.92283,0.60395,1.3772,0.50043,1.17182,0.00775909,0.00775909,0.00775909
60,5701.66,0.91072,0.44254,0.86813,0.92097,0.88445,0.91558,0.6,1.34746,0.50007,1.15551,0.00772045,0.00772045,0.00772045
61,5795.34,0.90533,0.44151,0.86901,0.92088,0.87877,0.9137,0.59456,1.37751,0.50264,1.17198,0.00768182,0.00768182,0.00768182
62,5888.98,0.89722,0.4371,0.86488,0.93017,0.86403,0.91307,0.59811,1.38167,0.499,1.18666,0.00764318,0.00764318,0.00764318
63,5981.83,0.8981,0.43748,0.86924,0.91015,0.88224,0.91749,0.59304,1.41119,0.50894,1.19603,0.00760455,0.00760455,0.00760455
64,6073.24,0.89885,0.43354,0.86553,0.92016,0.88256,0.91606,0.58923,1.37623,0.4981,1.17122,0.00756591,0.00756591,0.00756591
65,6164.89,0.8939,0.43226,0.86686,0.93368,0.86985,0.92422,0.59467,1.38808,0.50355,1.1827,0.00752727,0.00752727,0.00752727
66,6257.03,0.89443,0.43175,0.86603,0.91323,0.8591,0.90714,0.59488,1.3424,0.49726,1.15913,0.00748864,0.00748864,0.00748864
67,6349.71,0.88819,0.43191,0.86307,0.91801,0.86265,0.91039,0.5791,1.41695,0.51388,1.19725,0.00745,0.00745,0.00745
68,6442.64,0.88311,0.42791,0.86292,0.92918,0.87985,0.91996,0.5972,1.33144,0.49331,1.14821,0.00741136,0.00741136,0.00741136
69,6535.64,0.88646,0.43173,0.86103,0.91876,0.8858,0.92224,0.60929,1.32225,0.48099,1.14271,0.00737273,0.00737273,0.00737273
70,6630.34,0.87653,0.42601,0.86167,0.92554,0.8579,0.91963,0.59979,1.35251,0.49154,1.15825,0.00733409,0.00733409,0.00733409
71,6723.9,0.87444,0.42671,0.8646,0.89522,0.88785,0.91341,0.59727,1.33491,0.49571,1.1578,0.00729545,0.00729545,0.00729545
72,6817.46,0.87421,0.42396,0.86398,0.90869,0.8756,0.91348,0.59446,1.35468,0.49228,1.17634,0.00725682,0.00725682,0.00725682
73,6912.09,0.8755,0.42455,0.86256,0.88661,0.89637,0.9189,0.6016,1.35447,0.49265,1.16768,0.00721818,0.00721818,0.00721818
74,7007.71,0.8762,0.42291,0.86039,0.93133,0.8652,0.91556,0.59719,1.35245,0.49689,1.16983,0.00717955,0.00717955,0.00717955
75,7105.27,0.85433,0.41717,0.85825,0.9441,0.8771,0.92224,0.60187,1.33377,0.48267,1.16711,0.00714091,0.00714091,0.00714091
76,7200.35,0.85715,0.41509,0.85465,0.92381,0.88089,0.91668,0.60331,1.35481,0.48553,1.17347,0.00710227,0.00710227,0.00710227
77,7294.99,0.862,0.41783,0.8568,0.91456,0.88381,0.91883,0.59587,1.3814,0.49654,1.19316,0.00706364,0.00706364,0.00706364
78,7392.05,0.85365,0.41395,0.85768,0.91621,0.88785,0.91784,0.5938,1.37464,0.49736,1.19186,0.007025,0.007025,0.007025
79,7488.35,0.85049,0.41343,0.85741,0.90463,0.89046,0.91654,0.59613,1.35435,0.49324,1.17088,0.00698636,0.00698636,0.00698636
80,7583.02,0.85688,0.41435,0.85679,0.90645,0.88313,0.91705,0.61038,1.30853,0.48009,1.13736,0.00694773,0.00694773,0.00694773
81,7677.96,0.84965,0.41122,0.85485,0.92088,0.88124,0.91607,0.5975,1.34421,0.49008,1.16378,0.00690909,0.00690909,0.00690909
