epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.4264,1.73475,1.61738,0.91621,0.78379,0.19661,0.17113,0.08142,1.83348,1.68319,0.93263,0.0702071,0.00312379,0.00312379
2,31.4632,1.59117,0.97672,0.88786,0.54311,0.23007,0.26395,0.12767,1.71206,1.46968,0.90406,0.0399541,0.00620413,0.00620413
3,46.1713,1.72352,0.9772,0.89927,0.35657,0.37119,0.35163,0.17963,1.52941,1.3149,0.8863,0.00961763,0.00920097,0.00920097
4,60.5169,1.54193,0.89068,0.87973,0.47029,0.47074,0.47611,0.25184,1.42575,0.87304,0.86491,0.0091142,0.0091142,0.0091142
5,74.9041,1.48676,0.84965,0.86822,0.57556,0.49832,0.53077,0.30424,1.2989,0.85999,0.84968,0.00898893,0.00898893,0.00898893
6,89.2993,1.43133,0.81585,0.8663,0.50281,0.44779,0.4403,0.22326,1.64466,0.98604,0.92761,0.00886366,0.00886366,0.00886366
7,103.634,1.38521,0.77938,0.85543,0.73219,0.63792,0.69534,0.39542,1.25168,0.76885,0.85114,0.00873839,0.00873839,0.00873839
8,118.168,1.34507,0.74953,0.85396,0.67566,0.66558,0.72221,0.41638,1.19311,0.79859,0.84272,0.00861312,0.00861312,0.00861312
9,132.565,1.29882,0.71976,0.84933,0.70483,0.56386,0.62446,0.38892,1.15344,0.74925,0.84107,0.00848786,0.00848786,0.00848786
10,146.887,1.31263,0.72024,0.84683,0.79993,0.74071,0.82982,0.5045,1.07853,0.63484,0.83287,0.00836259,0.00836259,0.00836259
11,161.36,1.28828,0.70387,0.84471,0.82731,0.7275,0.82499,0.53057,1.03814,0.63184,0.82782,0.00823732,0.00823732,0.00823732
12,175.725,1.21615,0.66738,0.83763,0.74216,0.67548,0.75159,0.45329,1.13826,0.67084,0.83859,0.00811205,0.00811205,0.00811205
13,190.026,1.21031,0.66557,0.83663,0.84812,0.73697,0.82705,0.51486,1.08016,0.63599,0.83037,0.00798678,0.00798678,0.00798678
14,204.431,1.19929,0.64667,0.83322,0.73691,0.69961,0.76785,0.49814,1.00761,0.63768,0.82029,0.00786152,0.00786152,0.00786152
15,218.794,1.24724,0.66463,0.83977,0.767,0.72825,0.79514,0.46905,1.20606,0.65338,0.83399,0.00773625,0.00773625,0.00773625
16,233.103,1.26405,0.65665,0.83567,0.82036,0.74636,0.82493,0.4945,1.18231,0.64201,0.82661,0.00761098,0.00761098,0.00761098
17,247.506,1.17634,0.62295,0.83015,0.84171,0.78469,0.87039,0.55377,0.98373,0.57505,0.81843,0.00748571,0.00748571,0.00748571
18,261.916,1.15458,0.60594,0.82799,0.82296,0.73403,0.84449,0.54553,1.04565,0.62473,0.81878,0.00736044,0.00736044,0.00736044
19,276.146,1.18806,0.61733,0.82806,0.82916,0.7196,0.81961,0.50142,1.04455,0.5865,0.82135,0.00723518,0.00723518,0.00723518
20,290.559,1.12327,0.59605,0.82488,0.84062,0.80167,0.87237,0.5635,0.95757,0.5529,0.81205,0.00710991,0.00710991,0.00710991
21,304.758,1.13617,0.60216,0.82478,0.771,0.77263,0.82572,0.52052,1.0363,0.58652,0.82571,0.00698464,0.00698464,0.00698464
22,319.013,1.12439,0.59796,0.8259,0.78878,0.79469,0.85868,0.533,1.15217,0.62633,0.83483,0.00685937,0.00685937,0.00685937
23,333.52,1.10562,0.58068,0.82256,0.90224,0.8307,0.91566,0.60511,0.96957,0.54112,0.81748,0.0067341,0.0067341,0.0067341
24,347.83,1.09462,0.57569,0.82255,0.83623,0.76292,0.84653,0.53671,1.01677,0.55285,0.82078,0.00660884,0.00660884,0.00660884
25,362.013,1.08957,0.58131,0.82344,0.82453,0.80061,0.87111,0.57709,0.95368,0.56992,0.81024,0.00648357,0.00648357,0.00648357
26,376.48,1.08461,0.5787,0.82018,0.82687,0.82072,0.85949,0.57793,0.94397,0.55788,0.81149,0.0063583,0.0063583,0.0063583
27,390.84,1.1067,0.58368,0.82029,0.85859,0.86017,0.91753,0.60907,0.99715,0.54498,0.81825,0.00623303,0.00623303,0.00623303
28,405.12,1.09687,0.56954,0.82139,0.90507,0.81078,0.90144,0.59258,0.92426,0.52174,0.81046,0.00610776,0.00610776,0.00610776
29,419.858,1.07498,0.56363,0.81922,0.85303,0.85484,0.89567,0.59469,0.94088,0.53496,0.81041,0.0059825,0.0059825,0.0059825
30,434.096,1.05866,0.55398,0.81856,0.89454,0.84579,0.91675,0.6219,0.90258,0.50061,0.81009,0.00585723,0.00585723,0.00585723
31,448.594,1.03941,0.54141,0.81691,0.83159,0.86639,0.90009,0.59851,0.88447,0.49925,0.80699,0.00573196,0.00573196,0.00573196
32,463.159,1.04828,0.54117,0.81435,0.87557,0.87025,0.92606,0.62941,0.89785,0.50959,0.80629,0.00560669,0.00560669,0.00560669
33,477.382,1.06464,0.55096,0.81501,0.90682,0.83413,0.9224,0.63001,0.91366,0.49485,0.8062,0.00548142,0.00548142,0.00548142
34,491.761,1.03235,0.5305,0.81389,0.90248,0.87103,0.93655,0.64745,0.8695,0.48015,0.80519,0.00535616,0.00535616,0.00535616
35,506.314,1.03717,0.52902,0.81174,0.93414,0.81895,0.92687,0.62532,0.86675,0.48235,0.80559,0.00523089,0.00523089,0.00523089
36,520.69,1.00696,0.52124,0.81378,0.87474,0.86633,0.92698,0.63286,0.90294,0.48586,0.8058,0.00510562,0.00510562,0.00510562
