epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.4581,1.72297,1.61092,0.91604,0.59699,0.1832,0.1256,0.04964,2.35048,1.80214,1.15556,0.0703388,0.00325546,0.00325546
2,31.549,1.64184,1.00076,0.88861,0.64675,0.30623,0.20474,0.09139,1.95727,1.34909,0.93391,0.0402156,0.00646564,0.00646564
3,46.323,1.65579,0.95661,0.89288,0.68865,0.3773,0.35231,0.16748,1.60076,1.51671,0.88352,0.0100055,0.00958878,0.00958878
4,60.5831,1.55023,0.87983,0.88108,0.38251,0.45,0.44185,0.24278,1.39996,0.99499,0.86353,0.00949836,0.00949836,0.00949836
5,75.1275,1.54111,0.86527,0.87337,0.63872,0.4994,0.56482,0.32108,1.28938,0.85243,0.85798,0.00936781,0.00936781,0.00936781
6,89.7059,1.42125,0.80083,0.86516,0.5824,0.54551,0.55764,0.29746,1.41391,0.92844,0.86389,0.00923726,0.00923726,0.00923726
7,104.059,1.38311,0.76316,0.85286,0.63183,0.59481,0.61599,0.36414,1.23906,0.85181,0.84419,0.00910671,0.00910671,0.00910671
8,118.507,1.32467,0.74613,0.84944,0.75929,0.61135,0.69187,0.41527,1.1965,0.76281,0.83899,0.00897616,0.00897616,0.00897616
9,132.914,1.29844,0.71262,0.84715,0.77006,0.59318,0.71383,0.43116,1.18023,0.75344,0.83961,0.00884562,0.00884562,0.00884562
10,147.284,1.28965,0.71254,0.84799,0.75099,0.66226,0.73997,0.42337,1.20522,0.70976,0.83616,0.00871507,0.00871507,0.00871507
11,161.843,1.36946,0.73312,0.85427,0.80853,0.61957,0.7254,0.44812,1.14205,0.68737,0.83236,0.00858452,0.00858452,0.00858452
12,176.267,1.26615,0.68114,0.84221,0.77616,0.73515,0.81796,0.49577,1.13269,0.65402,0.83271,0.00845397,0.00845397,0.00845397
13,190.611,1.21759,0.66033,0.83644,0.82822,0.77256,0.85739,0.53862,1.09288,0.62329,0.82425,0.00832342,0.00832342,0.00832342
14,205.18,1.24049,0.65673,0.83647,0.78646,0.75165,0.81604,0.52013,1.03888,0.61811,0.82185,0.00819288,0.00819288,0.00819288
15,219.866,1.1734,0.62205,0.83341,0.84286,0.81967,0.88845,0.57008,1.0216,0.58235,0.82098,0.00806233,0.00806233,0.00806233
16,234.348,1.17224,0.62888,0.8285,0.80559,0.72058,0.81448,0.49474,1.14087,0.64271,0.82188,0.00793178,0.00793178,0.00793178
17,248.806,1.19605,0.63778,0.83205,0.83827,0.77283,0.85242,0.5139,1.11483,0.62333,0.82437,0.00780123,0.00780123,0.00780123
18,263.26,1.17004,0.61659,0.83131,0.86152,0.78115,0.87262,0.5754,0.9958,0.57004,0.81788,0.00767068,0.00767068,0.00767068
19,277.584,1.20738,0.63695,0.83322,0.75917,0.70164,0.80342,0.46862,1.20008,0.66851,0.84929,0.00754014,0.00754014,0.00754014
