epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,653.013,0.97621,0.49645,0.8006,0.8595,0.77124,0.81704,0.54361,0.82876,0.44761,0.79707,0.000557,0.000557,0.000557
44,668.006,0.95856,0.49172,0.80235,0.83787,0.75843,0.80049,0.54051,0.80859,0.44216,0.79452,0.0005405,0.0005405,0.0005405
45,682.858,0.95805,0.48686,0.80364,0.88443,0.74378,0.80891,0.55182,0.80161,0.43662,0.79419,0.000524,0.000524,0.000524
46,697.85,0.95991,0.48297,0.80186,0.84932,0.74471,0.80679,0.53963,0.79961,0.43873,0.79347,0.0005075,0.0005075,0.0005075
47,712.88,0.94484,0.48099,0.79957,0.85537,0.76503,0.81096,0.55042,0.79538,0.43352,0.79378,0.000491,0.000491,0.000491
48,728.03,0.95415,0.48038,0.80166,0.8407,0.76245,0.80426,0.54468,0.80773,0.43623,0.79448,0.0004745,0.0004745,0.0004745
49,743.225,0.96769,0.48333,0.80077,0.82831,0.77052,0.81273,0.55081,0.80912,0.43556,0.79345,0.000458,0.000458,0.000458
50,758.414,0.9417,0.47453,0.80171,0.85445,0.76798,0.81459,0.55217,0.80541,0.43506,0.79293,0.0004415,0.0004415,0.0004415
51,773.814,0.94613,0.47458,0.80179,0.88013,0.7632,0.80815,0.55335,0.79592,0.43538,0.7934,0.000425,0.000425,0.000425
52,789.126,0.92044,0.46785,0.79963,0.85112,0.76629,0.80672,0.54297,0.8005,0.43392,0.79408,0.0004085,0.0004085,0.0004085
53,804.348,0.93487,0.46799,0.79872,0.87139,0.76585,0.81898,0.56261,0.77885,0.41937,0.79191,0.000392,0.000392,0.000392
54,819.35,0.93283,0.46743,0.79824,0.86007,0.77485,0.82488,0.55346,0.78647,0.42044,0.7921,0.0003755,0.0003755,0.0003755
55,834.29,0.92197,0.46336,0.79741,0.88422,0.76346,0.82602,0.56115,0.7773,0.41892,0.79187,0.000359,0.000359,0.000359
56,849.1,0.92625,0.46119,0.79818,0.84812,0.76549,0.80745,0.55509,0.78081,0.4214,0.79216,0.0003425,0.0003425,0.0003425
57,863.996,0.92649,0.46191,0.79865,0.89336,0.77372,0.82548,0.56704,0.77926,0.41515,0.79172,0.000326,0.000326,0.000326
58,879.104,0.92747,0.46181,0.79835,0.90343,0.76523,0.82557,0.56078,0.77989,0.4152,0.79237,0.0003095,0.0003095,0.0003095
59,894.09,0.90994,0.45689,0.79712,0.85796,0.77868,0.82343,0.56435,0.77671,0.41101,0.79141,0.000293,0.000293,0.000293
60,909.128,0.92045,0.45804,0.79724,0.87131,0.77973,0.82571,0.56919,0.77554,0.41067,0.79117,0.0002765,0.0002765,0.0002765
61,924.233,0.91285,0.45212,0.79697,0.88332,0.78646,0.82849,0.56132,0.77633,0.41161,0.79059,0.00026,0.00026,0.00026
62,939.269,0.9009,0.45173,0.79694,0.86176,0.78375,0.82471,0.56818,0.78511,0.41772,0.79163,0.0002435,0.0002435,0.0002435
63,954.301,0.89755,0.44818,0.79784,0.88179,0.78147,0.83323,0.56812,0.77187,0.41057,0.79129,0.000227,0.000227,0.000227
64,969.256,0.90987,0.45085,0.79619,0.88388,0.78048,0.82627,0.57386,0.76214,0.4059,0.79037,0.0002105,0.0002105,0.0002105
65,984.201,0.90206,0.44703,0.79571,0.87614,0.77781,0.82232,0.57165,0.76203,0.40403,0.79034,0.000194,0.000194,0.000194
66,1030.67,0.82891,0.43132,0.79944,0.87175,0.77075,0.81576,0.55596,0.77458,0.4134,0.79083,0.0001775,0.0001775,0.0001775
67,1045.06,0.81663,0.42482,0.79669,0.88521,0.77727,0.82539,0.56726,0.77538,0.40985,0.79094,0.000161,0.000161,0.000161
68,1059.78,0.81444,0.41768,0.79801,0.88187,0.77296,0.82335,0.56408,0.77241,0.40703,0.7917,0.0001445,0.0001445,0.0001445
69,1074.08,0.80432,0.41552,0.79468,0.91508,0.76492,0.82817,0.5767,0.76146,0.40278,0.79054,0.000128,0.000128,0.000128
70,1088.33,0.80137,0.41231,0.79545,0.88815,0.78392,0.82493,0.57102,0.75747,0.40081,0.78992,0.0001115,0.0001115,0.0001115
71,1102.45,0.79406,0.41004,0.79335,0.90253,0.77563,0.82742,0.57211,0.75221,0.39712,0.78953,9.5e-05,9.5e-05,9.5e-05
72,1116.67,0.79093,0.40982,0.7932,0.90839,0.76488,0.82436,0.57597,0.75222,0.39638,0.78973,7.85e-05,7.85e-05,7.85e-05
73,1131.34,0.79279,0.4086,0.79346,0.88448,0.78036,0.82902,0.57878,0.75066,0.39553,0.78945,6.2e-05,6.2e-05,6.2e-05
74,1146.32,0.78463,0.403,0.79429,0.88052,0.7807,0.82773,0.57948,0.74658,0.39425,0.78908,4.55e-05,4.55e-05,4.55e-05
75,1160.7,0.77902,0.40014,0.79409,0.86636,0.78486,0.82912,0.58103,0.73949,0.39063,0.78841,2.9e-05,2.9e-05,2.9e-05
