epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,642.654,1.00719,0.51124,0.80993,0.92094,0.86077,0.94094,0.65721,0.84192,0.46046,0.80132,0.004324,0.004324,0.004324
45,657.245,1.00702,0.50961,0.80847,0.91144,0.88432,0.95288,0.67618,0.85717,0.45843,0.80337,0.004192,0.004192,0.004192
46,671.956,0.99179,0.50134,0.80714,0.94139,0.83447,0.94231,0.66147,0.82604,0.45115,0.80042,0.00406,0.00406,0.00406
47,686.463,0.98794,0.50155,0.81031,0.94673,0.8332,0.93968,0.66444,0.8441,0.46233,0.80152,0.003928,0.003928,0.003928
48,700.918,0.98639,0.50343,0.80867,0.88512,0.88955,0.94548,0.66195,0.81408,0.45567,0.79979,0.003796,0.003796,0.003796
49,715.599,0.9838,0.49667,0.808,0.90363,0.89187,0.95331,0.67387,0.81367,0.44423,0.79882,0.003664,0.003664,0.003664
50,730.078,0.98417,0.49565,0.80782,0.91267,0.87099,0.9524,0.65707,0.84503,0.44866,0.79991,0.003532,0.003532,0.003532
51,744.761,0.99967,0.49743,0.80499,0.93076,0.87509,0.95901,0.68488,0.80482,0.44027,0.79888,0.0034,0.0034,0.0034
52,759.437,0.96208,0.48378,0.8068,0.91024,0.87787,0.94825,0.67474,0.79096,0.42822,0.79776,0.003268,0.003268,0.003268
53,773.845,0.97205,0.48548,0.80287,0.92688,0.88053,0.95319,0.66917,0.82167,0.4414,0.79894,0.003136,0.003136,0.003136
54,788.348,0.95532,0.48227,0.8044,0.8992,0.90275,0.95204,0.68078,0.80314,0.4363,0.7976,0.003004,0.003004,0.003004
55,802.91,0.96101,0.48781,0.80644,0.94035,0.88106,0.95633,0.68307,0.80153,0.43692,0.79632,0.002872,0.002872,0.002872
56,817.358,0.9568,0.47933,0.80439,0.90269,0.88969,0.94546,0.67563,0.8076,0.43108,0.79768,0.00274,0.00274,0.00274
57,831.706,0.9586,0.48014,0.80548,0.92526,0.89586,0.95808,0.68351,0.80253,0.43543,0.79715,0.002608,0.002608,0.002608
58,846.265,0.95334,0.48378,0.80391,0.93993,0.87662,0.95746,0.68522,0.80479,0.43526,0.79813,0.002476,0.002476,0.002476
59,860.828,0.9518,0.47825,0.80479,0.9215,0.88995,0.95944,0.69176,0.78061,0.4238,0.79598,0.002344,0.002344,0.002344
60,875.356,0.93892,0.47273,0.8025,0.94082,0.88829,0.96395,0.69635,0.7869,0.42267,0.79529,0.002212,0.002212,0.002212
61,889.966,0.92824,0.46561,0.80394,0.93484,0.88555,0.95657,0.681,0.783,0.4222,0.79557,0.00208,0.00208,0.00208
62,904.523,0.93528,0.46769,0.80213,0.93889,0.88879,0.96149,0.69596,0.78252,0.41684,0.79551,0.001948,0.001948,0.001948
63,919.094,0.9356,0.4723,0.80383,0.94617,0.88678,0.96534,0.69088,0.7895,0.42155,0.79557,0.001816,0.001816,0.001816
64,933.978,0.9346,0.47172,0.8025,0.89749,0.91332,0.9594,0.68863,0.77984,0.4224,0.79587,0.001684,0.001684,0.001684
65,948.722,0.94284,0.46562,0.80243,0.94052,0.91491,0.96991,0.70482,0.76482,0.41105,0.79379,0.001552,0.001552,0.001552
66,986.065,0.8468,0.43955,0.80424,0.91295,0.91576,0.96521,0.68751,0.7851,0.42141,0.79505,0.00142,0.00142,0.00142
67,999.916,0.84246,0.43835,0.80312,0.95045,0.8844,0.96299,0.68372,0.80316,0.42423,0.79912,0.001288,0.001288,0.001288
68,1013.83,0.84952,0.43432,0.80382,0.9315,0.8921,0.95678,0.67399,0.80906,0.42441,0.7997,0.001156,0.001156,0.001156
69,1027.37,0.83689,0.42864,0.8013,0.94683,0.90775,0.96983,0.70392,0.76131,0.40507,0.79413,0.001024,0.001024,0.001024
70,1041.04,0.82539,0.4235,0.80127,0.94499,0.91004,0.96658,0.69602,0.76632,0.40884,0.79429,0.000892,0.000892,0.000892
71,1054.76,0.82703,0.42348,0.80144,0.94038,0.88202,0.96116,0.68312,0.79054,0.41516,0.796,0.00076,0.00076,0.00076
72,1068.4,0.82489,0.42216,0.80207,0.92599,0.91242,0.965,0.69895,0.75313,0.39959,0.79336,0.000628,0.000628,0.000628
73,1082.11,0.81377,0.41478,0.79965,0.94845,0.90527,0.96831,0.70386,0.75421,0.39789,0.79303,0.000496,0.000496,0.000496
74,1095.88,0.81532,0.41438,0.799,0.95672,0.90498,0.97077,0.70528,0.75369,0.39727,0.79296,0.000364,0.000364,0.000364
75,1109.51,0.80992,0.41062,0.79971,0.96407,0.892,0.96866,0.70473,0.74927,0.3933,0.79221,0.000232,0.000232,0.000232
