epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.6092,1.74569,1.62543,0.91442,0.05917,0.52165,0.2224,0.09445,1.87118,2.4353,0.93494,0.0701709,0.00308758,0.00308758
2,31.7168,1.58879,0.98368,0.88499,0.48342,0.17009,0.16358,0.05399,2.32464,2.69246,1.0265,0.0398822,0.00613222,0.00613222
3,46.618,1.58718,0.94944,0.8818,0.63193,0.40695,0.32979,0.18162,1.49118,1.71801,0.8781,0.00951098,0.00909432,0.00909432
4,61.1444,1.53892,0.88222,0.8778,0.81933,0.33071,0.37474,0.21169,1.35862,1.08624,0.86058,0.00900855,0.00900855,0.00900855
5,75.6945,1.47983,0.84082,0.86569,0.49238,0.47959,0.50111,0.26813,1.39389,0.87748,0.87329,0.00888474,0.00888474,0.00888474
6,90.2745,1.39348,0.79149,0.85958,0.72003,0.58952,0.6728,0.35988,1.38925,0.84411,0.85413,0.00876092,0.00876092,0.00876092
7,104.775,1.41116,0.77257,0.85739,0.73675,0.64798,0.71385,0.43663,1.17572,0.75671,0.84116,0.0086371,0.0086371,0.0086371
8,119.336,1.35354,0.7593,0.85303,0.68072,0.57317,0.60933,0.33773,1.33681,0.90965,0.85855,0.00851329,0.00851329,0.00851329
9,133.788,1.32088,0.73003,0.85004,0.79694,0.6928,0.76988,0.4582,1.22215,0.72983,0.84181,0.00838947,0.00838947,0.00838947
10,148.288,1.30953,0.72024,0.84607,0.64195,0.67495,0.67157,0.40559,1.17734,0.70795,0.84107,0.00826566,0.00826566,0.00826566
11,162.745,1.27945,0.70129,0.84601,0.78803,0.71151,0.80105,0.492,1.17672,0.66323,0.82998,0.00814184,0.00814184,0.00814184
12,177.196,1.24775,0.67445,0.8403,0.80556,0.71399,0.79951,0.48534,1.11102,0.64235,0.83301,0.00801802,0.00801802,0.00801802
13,191.824,1.25637,0.67449,0.83797,0.77176,0.73106,0.80436,0.48671,1.13323,0.63659,0.8255,0.00789421,0.00789421,0.00789421
14,206.336,1.18428,0.64103,0.83291,0.80539,0.75242,0.82968,0.54349,1.00047,0.58749,0.81699,0.00777039,0.00777039,0.00777039
15,220.948,1.162,0.63143,0.8325,0.69997,0.67088,0.7226,0.39766,1.32532,0.72769,0.85561,0.00764658,0.00764658,0.00764658
16,235.653,1.20612,0.63951,0.83092,0.83385,0.77572,0.86053,0.55977,1.00617,0.60985,0.81932,0.00752276,0.00752276,0.00752276
17,250.249,1.16739,0.62561,0.83047,0.85291,0.79104,0.86614,0.5595,1.01622,0.57205,0.8197,0.00739894,0.00739894,0.00739894
18,264.774,1.1326,0.60449,0.82639,0.88017,0.79061,0.88513,0.58548,0.94214,0.54826,0.81449,0.00727513,0.00727513,0.00727513
19,279.25,1.13925,0.60256,0.82453,0.7717,0.74522,0.81016,0.50683,1.087,0.59995,0.82011,0.00715131,0.00715131,0.00715131
20,293.637,1.1545,0.61594,0.8274,0.87026,0.7893,0.87236,0.56898,0.97423,0.55131,0.81408,0.0070275,0.0070275,0.0070275
21,308.075,1.14181,0.60099,0.82597,0.85673,0.81651,0.89351,0.59865,0.94949,0.55849,0.81108,0.00690368,0.00690368,0.00690368
22,322.515,1.10059,0.58746,0.82396,0.77619,0.80763,0.84882,0.56523,0.98033,0.56002,0.81264,0.00677986,0.00677986,0.00677986
23,337.03,1.15485,0.60036,0.82534,0.88932,0.81856,0.91122,0.59831,0.99712,0.54802,0.81628,0.00665605,0.00665605,0.00665605
24,351.521,1.1133,0.5827,0.82476,0.88243,0.84936,0.91975,0.62171,0.91617,0.51728,0.80779,0.00653223,0.00653223,0.00653223
25,366.051,1.08405,0.57344,0.82401,0.82284,0.84124,0.89301,0.57813,0.97297,0.55675,0.8129,0.00640842,0.00640842,0.00640842
26,380.551,1.09089,0.57078,0.81974,0.89596,0.84584,0.92127,0.61041,0.93961,0.50993,0.81075,0.0062846,0.0062846,0.0062846
27,395.103,1.07934,0.56039,0.81977,0.92967,0.83108,0.92498,0.62818,0.91812,0.49957,0.81014,0.00616078,0.00616078,0.00616078
28,409.414,1.0763,0.559,0.81944,0.81154,0.81155,0.84483,0.56223,0.95946,0.53317,0.81357,0.00603697,0.00603697,0.00603697
29,423.973,1.11158,0.57395,0.81927,0.85887,0.77274,0.86528,0.5672,0.96117,0.56552,0.80845,0.00591315,0.00591315,0.00591315
