epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,103.056,2.10503,84.6208,0.69113,0.7378,0.50417,0.62304,0.31801,2.04427,8.89877,0.70117,0.0033223,0.0033223,0.0033223
2,204.652,2.08544,12.6608,0.6932,0.64368,0.46667,0.53379,0.2745,2.08792,8.85724,0.71623,0.0066117,0.0066117,0.0066117
3,303.27,2.21096,8.92848,0.71404,0.58904,0.17917,0.36926,0.19291,2.39608,8.09856,0.7664,0.00985711,0.00985711,0.00985711
4,401.109,2.32024,9.0076,0.73665,0.59649,0.28333,0.44912,0.2222,2.08412,8.097,0.70403,0.009802,0.009802,0.009802
5,498.343,2.27623,8.85755,0.72743,0.67832,0.40417,0.53375,0.24928,2.27267,8.48248,0.73305,0.009736,0.009736,0.009736
6,595.5,2.21272,8.31746,0.711,0.78049,0.13333,0.45818,0.27776,2.02715,7.30678,0.6805,0.00967,0.00967,0.00967
7,691.864,2.16,7.90037,0.70318,0.82,0.17083,0.48902,0.30617,2.11077,7.21807,0.69659,0.009604,0.009604,0.009604
