epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.0097,1.76777,1.63017,0.92116,0.71704,0.03936,0.03296,0.0101,2.75324,2.56846,1.1238,0.070375,0.00329167,0.00329167
2,33.766,1.63465,0.99676,0.89057,0.57461,0.24767,0.30792,0.14684,1.70962,1.28088,0.89417,0.0402876,0.00653755,0.00653755
3,49.1023,1.6304,0.95525,0.88971,0.25447,0.35015,0.24468,0.10673,1.89852,1.30914,0.93934,0.0101121,0.00969543,0.00969543
4,64.2999,1.67819,0.94823,0.89228,0.80858,0.38568,0.41977,0.20717,1.582,1.11426,0.90134,0.009604,0.009604,0.009604
5,79.4152,1.53912,0.88117,0.87748,0.57786,0.39958,0.4002,0.21381,1.37489,1.02537,0.86573,0.009472,0.009472,0.009472
6,94.3986,1.40263,0.81785,0.86317,0.63767,0.4724,0.48042,0.28168,1.27312,0.89847,0.85374,0.00934,0.00934,0.00934
7,109.416,1.43632,0.79421,0.86099,0.62499,0.69927,0.67822,0.37689,1.31838,0.78721,0.85513,0.009208,0.009208,0.009208
8,124.351,1.39926,0.77902,0.85766,0.71632,0.5671,0.6257,0.34067,1.3557,0.93369,0.85537,0.009076,0.009076,0.009076
9,139.58,1.33002,0.73607,0.85098,0.69256,0.64686,0.68703,0.36815,1.33323,0.75109,0.85407,0.008944,0.008944,0.008944
10,154.605,1.29144,0.71435,0.84951,0.80895,0.68644,0.79311,0.48957,1.12584,0.66403,0.83828,0.008812,0.008812,0.008812
11,169.741,1.27901,0.70814,0.84585,0.78423,0.67051,0.74705,0.45203,1.16933,0.69528,0.83562,0.00868,0.00868,0.00868
12,184.673,1.21779,0.67153,0.838,0.74526,0.74113,0.80598,0.5083,1.05735,0.62203,0.83049,0.008548,0.008548,0.008548
13,199.732,1.23092,0.672,0.84015,0.72705,0.6582,0.73145,0.45643,1.09097,0.68207,0.83011,0.008416,0.008416,0.008416
14,214.958,1.26785,0.67346,0.83995,0.77718,0.77629,0.81929,0.5263,1.10305,0.61389,0.82912,0.008284,0.008284,0.008284
15,230.352,1.19339,0.63687,0.83685,0.84653,0.73219,0.83468,0.53076,0.99705,0.58381,0.81918,0.008152,0.008152,0.008152
16,245.776,1.17552,0.62777,0.82829,0.89075,0.7971,0.89001,0.56885,1.05183,0.5697,0.82169,0.00802,0.00802,0.00802
17,260.786,1.17232,0.62466,0.83075,0.84088,0.8021,0.87679,0.5584,1.0433,0.57357,0.82174,0.007888,0.007888,0.007888
18,275.893,1.20007,0.62991,0.83216,0.87676,0.74514,0.85371,0.54606,1.04493,0.58222,0.82031,0.007756,0.007756,0.007756
19,291.048,1.14841,0.60418,0.82715,0.83452,0.79839,0.85491,0.53507,1.05145,0.57394,0.81831,0.007624,0.007624,0.007624
20,306.046,1.13797,0.60433,0.82444,0.84542,0.7896,0.87468,0.5964,0.94083,0.54771,0.81351,0.007492,0.007492,0.007492
21,321.038,1.12058,0.59964,0.82325,0.81311,0.78377,0.86193,0.55152,1.07215,0.59829,0.82926,0.00736,0.00736,0.00736
22,336.188,1.11495,0.59704,0.82514,0.88005,0.77002,0.8777,0.57344,1.01483,0.5659,0.81768,0.007228,0.007228,0.007228
23,351.323,1.11963,0.58317,0.82187,0.8532,0.84383,0.91486,0.60741,0.98626,0.52959,0.81998,0.007096,0.007096,0.007096
24,366.571,1.13301,0.58897,0.82559,0.89857,0.84742,0.91787,0.62085,0.93638,0.53142,0.81237,0.006964,0.006964,0.006964
25,381.817,1.09655,0.57026,0.82461,0.8742,0.81241,0.90154,0.57206,1.02079,0.54858,0.81226,0.006832,0.006832,0.006832
26,396.969,1.10028,0.56683,0.82045,0.85906,0.82205,0.89935,0.59851,0.93202,0.52159,0.81172,0.0067,0.0067,0.0067
27,412.106,1.09486,0.56464,0.82035,0.90587,0.82381,0.92722,0.61432,0.96244,0.5184,0.81337,0.006568,0.006568,0.006568
28,427.051,1.07343,0.56028,0.81936,0.87297,0.86469,0.91975,0.63252,0.90509,0.51403,0.80791,0.006436,0.006436,0.006436
29,442.32,1.0939,0.56616,0.81771,0.87953,0.84496,0.90607,0.62445,0.88715,0.5054,0.8075,0.006304,0.006304,0.006304
30,457.201,1.04094,0.5473,0.81556,0.89776,0.81335,0.91167,0.61432,0.94237,0.52127,0.81094,0.006172,0.006172,0.006172
31,472.384,1.07041,0.55331,0.81912,0.82271,0.8018,0.86553,0.54407,0.98273,0.53994,0.81172,0.00604,0.00604,0.00604
32,487.348,1.12451,0.56897,0.82175,0.82633,0.87537,0.91261,0.60684,0.93809,0.51176,0.80933,0.005908,0.005908,0.005908
33,502.924,1.07733,0.55177,0.81593,0.87516,0.87218,0.92711,0.63147,0.90781,0.50732,0.80596,0.005776,0.005776,0.005776
34,518.484,1.04395,0.53495,0.81448,0.90449,0.86918,0.93662,0.65301,0.87925,0.4798,0.80552,0.005644,0.005644,0.005644
35,534.165,1.03934,0.53809,0.81311,0.92622,0.78424,0.91156,0.61797,0.86094,0.50131,0.8048,0.005512,0.005512,0.005512
36,549.688,1.00873,0.52999,0.81427,0.87541,0.85106,0.92398,0.61877,0.90117,0.4884,0.80852,0.00538,0.00538,0.00538
37,566.13,1.04651,0.54186,0.81358,0.90048,0.86478,0.9293,0.63719,0.88171,0.48056,0.80612,0.005248,0.005248,0.005248
38,581.864,1.0157,0.52594,0.81175,0.88749,0.86358,0.93078,0.63981,0.87916,0.48404,0.8036,0.005116,0.005116,0.005116
39,597.735,1.05492,0.53529,0.8146,0.90194,0.85393,0.9342,0.63425,0.88455,0.47371,0.80442,0.004984,0.004984,0.004984
40,613.689,1.01776,0.52032,0.81259,0.9217,0.89916,0.952,0.6541,0.86946,0.46903,0.80382,0.004852,0.004852,0.004852
41,629.542,0.99983,0.51117,0.81077,0.88641,0.85703,0.93414,0.65065,0.83968,0.46922,0.80021,0.00472,0.00472,0.00472
42,645.455,1.0108,0.51821,0.81084,0.91258,0.86367,0.93491,0.65189,0.85895,0.47304,0.80244,0.004588,0.004588,0.004588
43,661.021,1.00808,0.51339,0.80803,0.92921,0.85518,0.94481,0.66419,0.83243,0.45715,0.80177,0.004456,0.004456,0.004456
44,676.84,0.99956,0.50562,0.8101,0.92026,0.8631,0.94668,0.66763,0.82415,0.44821,0.80093,0.004324,0.004324,0.004324
45,692.559,1.00629,0.50784,0.80904,0.92386,0.8507,0.93699,0.62257,0.87778,0.46124,0.8022,0.004192,0.004192,0.004192
46,708.308,1.00417,0.50318,0.80813,0.90808,0.90584,0.9549,0.67908,0.811,0.43721,0.79897,0.00406,0.00406,0.00406
47,723.906,0.98495,0.49413,0.80988,0.89761,0.90322,0.95397,0.6771,0.83047,0.45374,0.79975,0.003928,0.003928,0.003928
48,739.689,0.98291,0.49398,0.80885,0.90481,0.91514,0.95582,0.67314,0.81691,0.44446,0.79811,0.003796,0.003796,0.003796
49,755.298,0.97362,0.49107,0.80827,0.92127,0.87569,0.94634,0.67665,0.80571,0.44254,0.79814,0.003664,0.003664,0.003664
50,771.754,0.96794,0.4942,0.80678,0.92534,0.86894,0.94536,0.65288,0.82269,0.44442,0.80064,0.003532,0.003532,0.003532
51,787.725,0.99665,0.49801,0.80533,0.94004,0.86483,0.95315,0.6591,0.8773,0.45328,0.80033,0.0034,0.0034,0.0034
52,803.399,0.99053,0.49353,0.80842,0.91855,0.88465,0.95251,0.68394,0.7983,0.43605,0.79727,0.003268,0.003268,0.003268
53,819.177,0.96514,0.4818,0.80509,0.95052,0.87799,0.96191,0.68579,0.80994,0.4423,0.79746,0.003136,0.003136,0.003136
54,834.462,0.95726,0.48211,0.80487,0.93048,0.89791,0.95446,0.67361,0.80972,0.43685,0.79696,0.003004,0.003004,0.003004
55,849.558,0.95388,0.47972,0.80713,0.9234,0.91101,0.96283,0.68806,0.81044,0.43263,0.79716,0.002872,0.002872,0.002872
56,864.59,0.96029,0.47844,0.80425,0.95859,0.88306,0.96044,0.68121,0.79673,0.42522,0.79613,0.00274,0.00274,0.00274
57,879.603,0.94573,0.47353,0.8048,0.94108,0.91064,0.96332,0.69399,0.78379,0.42008,0.79567,0.002608,0.002608,0.002608
58,894.643,0.94414,0.47575,0.8034,0.90223,0.92583,0.96215,0.69079,0.78457,0.42923,0.79603,0.002476,0.002476,0.002476
59,909.591,0.94774,0.47577,0.80408,0.93613,0.89535,0.96065,0.68965,0.79905,0.43216,0.79635,0.002344,0.002344,0.002344
60,924.565,0.94803,0.47317,0.80478,0.90332,0.91981,0.96321,0.68792,0.81581,0.43051,0.79594,0.002212,0.002212,0.002212
61,939.871,0.92056,0.46075,0.80529,0.9249,0.90766,0.96477,0.69974,0.769,0.41575,0.79387,0.00208,0.00208,0.00208
62,955.049,0.9276,0.46202,0.8016,0.93509,0.90269,0.96223,0.68873,0.77833,0.41613,0.79518,0.001948,0.001948,0.001948
63,970.156,0.92226,0.46128,0.80426,0.94061,0.90617,0.96743,0.70144,0.76849,0.41472,0.79402,0.001816,0.001816,0.001816
64,985.548,0.93487,0.46895,0.804,0.91916,0.89043,0.95129,0.685,0.78075,0.42602,0.79461,0.001684,0.001684,0.001684
65,1000.57,0.94397,0.469,0.80302,0.94283,0.90822,0.96514,0.70005,0.77112,0.41294,0.79453,0.001552,0.001552,0.001552
66,1038.8,0.85024,0.44133,0.80407,0.92885,0.86305,0.94594,0.67681,0.79052,0.43191,0.79598,0.00142,0.00142,0.00142
67,1053.01,0.84205,0.43741,0.80421,0.95013,0.8984,0.96792,0.70103,0.78641,0.4212,0.79533,0.001288,0.001288,0.001288
68,1067.26,0.83131,0.42802,0.80244,0.95096,0.89717,0.96727,0.70109,0.77239,0.41097,0.7938,0.001156,0.001156,0.001156
69,1081.27,0.82763,0.42648,0.80048,0.94115,0.91209,0.96842,0.70238,0.75937,0.4039,0.79347,0.001024,0.001024,0.001024
70,1095.43,0.82737,0.422,0.80152,0.94431,0.91234,0.97047,0.70768,0.76224,0.40535,0.79272,0.000892,0.000892,0.000892
71,1109.56,0.8221,0.4185,0.80071,0.96166,0.89253,0.97079,0.71093,0.75539,0.39642,0.79262,0.00076,0.00076,0.00076
72,1123.69,0.81258,0.41552,0.80042,0.94786,0.89929,0.9687,0.70573,0.74992,0.39435,0.79191,0.000628,0.000628,0.000628
73,1137.85,0.8121,0.41265,0.79974,0.95246,0.90025,0.96931,0.71326,0.75065,0.39693,0.79195,0.000496,0.000496,0.000496
74,1152.02,0.81479,0.41249,0.79849,0.94109,0.91802,0.97066,0.71497,0.75688,0.39541,0.79239,0.000364,0.000364,0.000364
75,1166.05,0.80651,0.40691,0.80025,0.95044,0.91703,0.97313,0.71395,0.74248,0.38889,0.79103,0.000232,0.000232,0.000232
