epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11445.1,0.98129,0.48018,0.88703,0.92149,0.86548,0.91778,0.57166,1.4014,0.51759,1.20394,0.00850909,0.00850909,0.00850909
43,11910.5,0.97602,0.47598,0.88897,0.89313,0.86421,0.90259,0.59065,1.32693,0.51695,1.16766,0.00847273,0.00847273,0.00847273
44,12146.4,0.9763,0.47723,0.88589,0.91002,0.86405,0.9046,0.5821,1.40915,0.52462,1.21094,0.00843636,0.00843636,0.00843636
45,12723.2,0.98344,0.47992,0.88529,0.92955,0.87465,0.9212,0.61734,1.26845,0.48406,1.12753,0.0084,0.0084,0.0084
46,12892.3,0.96666,0.47079,0.88285,0.92365,0.84605,0.90145,0.57431,1.40511,0.52443,1.21155,0.00836364,0.00836364,0.00836364
47,13358.4,0.96231,0.46873,0.88258,0.91197,0.86171,0.89969,0.57543,1.3983,0.52922,1.21027,0.00832727,0.00832727,0.00832727
48,13506.9,0.96767,0.46626,0.88104,0.88513,0.8616,0.90176,0.57362,1.36786,0.51454,1.192,0.00829091,0.00829091,0.00829091
49,13725.4,0.95642,0.46322,0.87893,0.9074,0.86793,0.91482,0.58533,1.33871,0.50493,1.16148,0.00825455,0.00825455,0.00825455
50,13901.2,0.94456,0.45857,0.87964,0.8853,0.88468,0.91195,0.59176,1.33359,0.49633,1.16862,0.00821818,0.00821818,0.00821818
51,14062.8,0.94702,0.4621,0.88055,0.90035,0.86901,0.90515,0.59669,1.33738,0.49915,1.16516,0.00818182,0.00818182,0.00818182
52,14219.8,0.94528,0.46091,0.87762,0.93444,0.84393,0.91036,0.58474,1.35019,0.50083,1.18823,0.00814545,0.00814545,0.00814545
53,14468,0.94736,0.45936,0.87879,0.91303,0.87568,0.90996,0.59977,1.29286,0.49504,1.13901,0.00810909,0.00810909,0.00810909
54,14623.7,0.94452,0.45928,0.87787,0.93206,0.87612,0.92116,0.60403,1.33084,0.49325,1.15063,0.00807273,0.00807273,0.00807273
55,14883.8,0.94169,0.45452,0.87393,0.92945,0.86131,0.91584,0.61032,1.30203,0.48671,1.14852,0.00803636,0.00803636,0.00803636
56,15063.5,0.93768,0.45224,0.87501,0.94259,0.84321,0.9071,0.57082,1.44157,0.51707,1.24253,0.008,0.008,0.008
57,15729.2,0.93112,0.45092,0.87499,0.93865,0.86295,0.91906,0.61591,1.28512,0.47869,1.12243,0.00796364,0.00796364,0.00796364
58,15964.5,0.91886,0.44684,0.87531,0.93945,0.86097,0.91312,0.60531,1.31176,0.49252,1.15493,0.00792727,0.00792727,0.00792727
59,16577,0.92312,0.44713,0.87399,0.90473,0.871,0.91147,0.59222,1.35962,0.49848,1.18812,0.00789091,0.00789091,0.00789091
60,17108.2,0.91648,0.44281,0.87067,0.91118,0.86775,0.9107,0.59024,1.34514,0.48875,1.16758,0.00785455,0.00785455,0.00785455
61,17720,0.90251,0.44011,0.87063,0.90567,0.85839,0.90463,0.57521,1.38778,0.50483,1.20086,0.00781818,0.00781818,0.00781818
62,18455.8,0.90682,0.43836,0.86861,0.89605,0.86569,0.90898,0.59311,1.36469,0.50186,1.18819,0.00778182,0.00778182,0.00778182
63,18796.1,0.91064,0.43946,0.87125,0.90661,0.85908,0.90911,0.60169,1.30769,0.48741,1.1643,0.00774545,0.00774545,0.00774545
64,19078.2,0.90225,0.43785,0.86646,0.93132,0.85389,0.91577,0.60226,1.33805,0.49506,1.17467,0.00770909,0.00770909,0.00770909
