epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.1167,1.73527,1.61219,0.91568,0.00311,0.03799,0.00169,0.00062,4.31784,9.88382,2.78748,0.0702565,0.00317317,0.00317317
2,33.0906,1.63088,0.99926,0.88855,0.61753,0.29694,0.24084,0.10657,2.03289,1.35725,0.94065,0.0400522,0.0063022,0.0063022
3,47.7902,1.63769,0.95187,0.88894,0.5815,0.27066,0.25683,0.12401,1.67096,1.68073,0.88497,0.00976306,0.0093464,0.0093464
4,62.3203,1.59294,0.90849,0.88406,0.43923,0.44796,0.43306,0.223,1.56099,1.08315,0.89856,0.00925826,0.00925826,0.00925826
5,76.8328,1.53364,0.86045,0.8743,0.47526,0.50401,0.4573,0.23334,1.52189,1.04978,0.88066,0.00913101,0.00913101,0.00913101
6,91.2385,1.50158,0.84828,0.87649,0.23304,0.27172,0.18653,0.07479,2.06514,1.83396,1.01193,0.00900376,0.00900376,0.00900376
7,105.86,1.42094,0.80305,0.85957,0.59846,0.58543,0.58547,0.31868,1.32653,0.84423,0.84799,0.00887651,0.00887651,0.00887651
8,120.47,1.3698,0.76808,0.85659,0.74164,0.63948,0.69008,0.38007,1.25489,0.77519,0.84841,0.00874926,0.00874926,0.00874926
9,134.928,1.3086,0.72693,0.84979,0.68423,0.61766,0.68388,0.41624,1.12316,0.72384,0.83248,0.00862202,0.00862202,0.00862202
10,149.419,1.27361,0.70159,0.84337,0.75287,0.66364,0.75902,0.48471,1.0935,0.66641,0.83085,0.00849477,0.00849477,0.00849477
11,163.92,1.24565,0.68378,0.83984,0.74548,0.67605,0.76159,0.46399,1.09727,0.70019,0.82704,0.00836752,0.00836752,0.00836752
12,178.49,1.28093,0.67871,0.84068,0.7739,0.7045,0.78918,0.48135,1.17207,0.73582,0.83797,0.00824027,0.00824027,0.00824027
13,192.899,1.28444,0.6813,0.84421,0.52333,0.63757,0.48953,0.28097,1.2306,1.0773,0.84604,0.00811302,0.00811302,0.00811302
14,207.434,1.2023,0.65361,0.8347,0.78737,0.69394,0.76983,0.49318,1.0492,0.63632,0.82127,0.00798578,0.00798578,0.00798578
15,221.874,1.19134,0.64338,0.83578,0.88913,0.72127,0.83027,0.52557,1.06273,0.61859,0.82224,0.00785853,0.00785853,0.00785853
16,236.422,1.1806,0.64238,0.82814,0.80213,0.70699,0.77975,0.4696,1.15365,0.67245,0.83004,0.00773128,0.00773128,0.00773128
17,250.944,1.21394,0.64088,0.83361,0.84952,0.81048,0.88214,0.56748,1.04,0.58856,0.82133,0.00760403,0.00760403,0.00760403
18,265.344,1.16688,0.62134,0.82977,0.84584,0.7539,0.85235,0.5487,1.04194,0.60295,0.82468,0.00747678,0.00747678,0.00747678
