epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2382.47,1.20053,0.07937,1.135,0.85112,0.58811,0.73693,0.46961,1.12962,0.06737,1.10216,0.00841591,0.00841591,0.00841591
43,2437.22,1.20729,0.07914,1.12935,0.88445,0.5915,0.7561,0.46978,1.19444,0.06843,1.10599,0.00837727,0.00837727,0.00837727
44,2492.24,1.20511,0.07871,1.12759,0.85896,0.59493,0.74686,0.46907,1.18557,0.0683,1.10245,0.00833864,0.00833864,0.00833864
45,2546.88,1.19272,0.07765,1.12908,0.8577,0.56776,0.73116,0.46308,1.16256,0.0677,1.09832,0.0083,0.0083,0.0083
46,2601.58,1.19951,0.07795,1.12505,0.81144,0.61061,0.73811,0.47458,1.15802,0.06662,1.09956,0.00826136,0.00826136,0.00826136
47,2656.46,1.19822,0.07759,1.12687,0.83653,0.5958,0.74172,0.47397,1.13441,0.06618,1.09928,0.00822273,0.00822273,0.00822273
48,2711.41,1.18081,0.07699,1.12717,0.83454,0.60148,0.74342,0.45497,1.19712,0.06827,1.10748,0.00818409,0.00818409,0.00818409
49,2766.45,1.19568,0.07776,1.12936,0.84508,0.56582,0.72366,0.45814,1.20351,0.06797,1.10527,0.00814545,0.00814545,0.00814545
50,2821.49,1.18114,0.07616,1.12204,0.83301,0.6362,0.76187,0.47569,1.14552,0.06484,1.1002,0.00810682,0.00810682,0.00810682
51,2876.29,1.19245,0.07656,1.1264,0.86757,0.5924,0.74566,0.48212,1.13651,0.06606,1.09953,0.00806818,0.00806818,0.00806818
52,2930.93,1.18145,0.07632,1.12728,0.8194,0.59017,0.72386,0.45817,1.17684,0.06571,1.10465,0.00802955,0.00802955,0.00802955
53,2985.67,1.18831,0.07661,1.12378,0.84528,0.5926,0.74195,0.4626,1.17063,0.06673,1.10054,0.00799091,0.00799091,0.00799091
54,3040.38,1.1806,0.07584,1.12119,0.86201,0.5942,0.74353,0.4793,1.14435,0.06509,1.1003,0.00795227,0.00795227,0.00795227
55,3095.21,1.18025,0.07557,1.12451,0.86462,0.59769,0.74904,0.47611,1.18435,0.06644,1.10278,0.00791364,0.00791364,0.00791364
56,3150.14,1.16415,0.07442,1.11845,0.81901,0.63769,0.75781,0.47362,1.16437,0.06544,1.10215,0.007875,0.007875,0.007875
57,3204.92,1.16352,0.07477,1.12065,0.82317,0.61357,0.74052,0.46711,1.13006,0.06415,1.09536,0.00783636,0.00783636,0.00783636
58,3259.81,1.15061,0.07348,1.11898,0.85587,0.5884,0.7341,0.47042,1.14146,0.0641,1.09867,0.00779773,0.00779773,0.00779773
59,3314.66,1.16747,0.07403,1.12061,0.87008,0.59974,0.74981,0.46776,1.21097,0.06545,1.10493,0.00775909,0.00775909,0.00775909
60,3369.56,1.14786,0.07358,1.11695,0.82531,0.6267,0.75251,0.48033,1.13812,0.06474,1.09555,0.00772045,0.00772045,0.00772045
61,3424.55,1.1507,0.07359,1.11856,0.78281,0.64491,0.74199,0.45626,1.16692,0.06448,1.09933,0.00768182,0.00768182,0.00768182
62,3479.42,1.16484,0.0737,1.12325,0.84625,0.61894,0.7542,0.47979,1.12832,0.06382,1.09684,0.00764318,0.00764318,0.00764318
63,3534.2,1.15601,0.07326,1.12092,0.83201,0.63062,0.75356,0.47325,1.15089,0.06372,1.09887,0.00760455,0.00760455,0.00760455
64,3589.26,1.15717,0.0728,1.11957,0.82634,0.63786,0.75044,0.46095,1.16934,0.06399,1.09977,0.00756591,0.00756591,0.00756591
65,3643.89,1.159,0.07373,1.12091,0.82566,0.63494,0.75051,0.47021,1.15519,0.06294,1.09904,0.00752727,0.00752727,0.00752727
66,3698.87,1.14926,0.07236,1.12034,0.84525,0.62497,0.75286,0.47459,1.15489,0.06357,1.09842,0.00748864,0.00748864,0.00748864
67,3753.65,1.16658,0.07356,1.12008,0.81862,0.60813,0.73321,0.46434,1.15647,0.06415,1.10085,0.00745,0.00745,0.00745
68,3808.44,1.13419,0.0717,1.11965,0.84987,0.62888,0.75973,0.48311,1.15776,0.06315,1.09887,0.00741136,0.00741136,0.00741136
69,3863.13,1.14558,0.07207,1.11866,0.79253,0.63944,0.74076,0.46658,1.14009,0.06295,1.09701,0.00737273,0.00737273,0.00737273
70,3918.03,1.14862,0.07255,1.11696,0.83302,0.63135,0.75543,0.48576,1.13847,0.06298,1.09514,0.00733409,0.00733409,0.00733409
71,3972.93,1.13788,0.07132,1.11532,0.8207,0.62278,0.74738,0.47549,1.13196,0.06308,1.09895,0.00729545,0.00729545,0.00729545
72,4027.72,1.13827,0.07146,1.1171,0.8643,0.62266,0.76348,0.49013,1.14569,0.06261,1.0964,0.00725682,0.00725682,0.00725682
73,4082.47,1.13833,0.07095,1.1174,0.84915,0.63509,0.75958,0.48056,1.15108,0.06257,1.09678,0.00721818,0.00721818,0.00721818
74,4137.32,1.12845,0.07101,1.11332,0.85697,0.64096,0.76831,0.48753,1.12742,0.06137,1.0945,0.00717955,0.00717955,0.00717955
75,4192,1.13739,0.07046,1.11246,0.84045,0.64215,0.76118,0.49408,1.12541,0.06138,1.09158,0.00714091,0.00714091,0.00714091
76,4246.6,1.12977,0.07097,1.11353,0.84173,0.62392,0.75426,0.47424,1.18135,0.06263,1.09897,0.00710227,0.00710227,0.00710227
77,4301.32,1.13995,0.07132,1.11817,0.84986,0.62279,0.75459,0.48647,1.13089,0.06244,1.09455,0.00706364,0.00706364,0.00706364
78,4356.14,1.12994,0.07084,1.11675,0.85113,0.63858,0.76199,0.48897,1.12041,0.06156,1.0944,0.007025,0.007025,0.007025
79,4411.09,1.12639,0.06999,1.11156,0.86077,0.63463,0.76978,0.49858,1.11905,0.06145,1.09427,0.00698636,0.00698636,0.00698636
80,4465.92,1.1299,0.07059,1.11651,0.85635,0.64388,0.76782,0.49773,1.11763,0.06082,1.09154,0.00694773,0.00694773,0.00694773
81,4520.69,1.11792,0.06963,1.1142,0.83056,0.64972,0.75948,0.48413,1.10324,0.06026,1.09123,0.00690909,0.00690909,0.00690909
82,4575.65,1.13915,0.07069,1.1118,0.84444,0.63169,0.75689,0.48031,1.13893,0.0616,1.09493,0.00687045,0.00687045,0.00687045
83,4630.31,1.12733,0.07049,1.11615,0.82518,0.63582,0.7504,0.48423,1.126,0.06146,1.09363,0.00683182,0.00683182,0.00683182
84,4685.05,1.12103,0.06931,1.11223,0.86801,0.63056,0.7642,0.49608,1.11835,0.0607,1.09331,0.00679318,0.00679318,0.00679318
85,4739.73,1.12065,0.06958,1.11497,0.85739,0.6431,0.77008,0.50064,1.1205,0.06079,1.09386,0.00675455,0.00675455,0.00675455
86,4794.35,1.12904,0.07034,1.11169,0.86362,0.6426,0.77363,0.50377,1.11439,0.06129,1.09124,0.00671591,0.00671591,0.00671591
87,4849.48,1.12485,0.0693,1.11344,0.86844,0.63167,0.76623,0.49948,1.11944,0.06083,1.09297,0.00667727,0.00667727,0.00667727
88,4904.8,1.11105,0.06876,1.11172,0.84537,0.64447,0.76561,0.48849,1.13145,0.06133,1.09371,0.00663864,0.00663864,0.00663864
89,4959.31,1.12476,0.06983,1.11294,0.86949,0.62764,0.76467,0.48325,1.16349,0.06197,1.0982,0.0066,0.0066,0.0066
