epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,650.437,1.0224,0.51847,0.81144,0.86642,0.89449,0.94127,0.64784,0.86859,0.48252,0.80595,0.004324,0.004324,0.004324
45,665.489,1.01007,0.50681,0.80996,0.9275,0.88514,0.95908,0.67575,0.84159,0.45874,0.8021,0.004192,0.004192,0.004192
46,680.398,0.99152,0.49864,0.80862,0.90868,0.88767,0.95133,0.67204,0.83344,0.44584,0.80122,0.00406,0.00406,0.00406
47,695.296,0.9798,0.49332,0.80931,0.93677,0.84593,0.94437,0.63169,0.91731,0.47895,0.80413,0.003928,0.003928,0.003928
48,710.346,0.9919,0.49972,0.80966,0.89172,0.90098,0.9471,0.68361,0.8206,0.4539,0.79891,0.003796,0.003796,0.003796
49,725.475,0.973,0.49333,0.80901,0.90776,0.85436,0.94736,0.68027,0.81951,0.45042,0.79927,0.003664,0.003664,0.003664
50,740.568,0.97057,0.49811,0.80804,0.93165,0.86617,0.94774,0.66916,0.84155,0.45332,0.79975,0.003532,0.003532,0.003532
51,755.655,0.98021,0.49864,0.80514,0.93744,0.88846,0.95762,0.68217,0.83344,0.45639,0.79928,0.0034,0.0034,0.0034
52,770.61,0.95879,0.49133,0.80687,0.90105,0.89195,0.9522,0.67692,0.8109,0.44322,0.7977,0.003268,0.003268,0.003268
53,785.587,0.97761,0.48772,0.80554,0.92142,0.90169,0.95744,0.69052,0.7905,0.43092,0.79765,0.003136,0.003136,0.003136
54,800.516,0.95506,0.47836,0.80534,0.91304,0.90875,0.95847,0.69079,0.80476,0.43425,0.79778,0.003004,0.003004,0.003004
55,815.552,0.95559,0.4813,0.80772,0.92804,0.88349,0.9574,0.69176,0.78171,0.42639,0.79606,0.002872,0.002872,0.002872
56,830.511,0.94792,0.47576,0.80474,0.93015,0.90012,0.96341,0.70318,0.78392,0.42209,0.79643,0.00274,0.00274,0.00274
57,845.328,0.95381,0.47846,0.80529,0.93345,0.89383,0.95868,0.67821,0.81397,0.43408,0.79747,0.002608,0.002608,0.002608
58,860.173,0.94305,0.47518,0.80392,0.95056,0.89786,0.96371,0.69781,0.79312,0.42621,0.79555,0.002476,0.002476,0.002476
59,874.961,0.94345,0.47469,0.80407,0.9442,0.89869,0.96716,0.69932,0.78611,0.42292,0.79534,0.002344,0.002344,0.002344
60,889.778,0.94176,0.47154,0.80509,0.94351,0.88884,0.96234,0.69344,0.81477,0.42938,0.79701,0.002212,0.002212,0.002212
61,904.688,0.93094,0.46509,0.80644,0.92595,0.92515,0.96978,0.70995,0.77029,0.41657,0.79554,0.00208,0.00208,0.00208
62,919.991,0.92729,0.46339,0.80187,0.94952,0.88883,0.9669,0.70498,0.77979,0.41509,0.79443,0.001948,0.001948,0.001948
63,935.259,0.92497,0.46239,0.8052,0.92628,0.90475,0.96834,0.70293,0.78819,0.41556,0.79582,0.001816,0.001816,0.001816
64,950.483,0.9404,0.46951,0.80312,0.95349,0.86858,0.96424,0.69794,0.77368,0.41575,0.7937,0.001684,0.001684,0.001684
65,965.645,0.9247,0.45945,0.80203,0.95533,0.89125,0.96667,0.71169,0.75963,0.40583,0.7944,0.001552,0.001552,0.001552
66,1004.79,0.84633,0.43748,0.8039,0.93969,0.87491,0.95443,0.68766,0.79783,0.42601,0.79691,0.00142,0.00142,0.00142
67,1018.93,0.84587,0.43742,0.8048,0.92384,0.91811,0.96683,0.70049,0.78471,0.41567,0.7952,0.001288,0.001288,0.001288
68,1033.06,0.8306,0.42569,0.80281,0.93985,0.8856,0.96291,0.70046,0.76946,0.40884,0.79447,0.001156,0.001156,0.001156
69,1047.13,0.82264,0.42381,0.80055,0.95406,0.89535,0.96771,0.7087,0.76119,0.40314,0.79343,0.001024,0.001024,0.001024
70,1061.29,0.82054,0.42031,0.80155,0.93612,0.90014,0.96846,0.70726,0.77127,0.40618,0.79337,0.000892,0.000892,0.000892
71,1075.27,0.82366,0.4188,0.80115,0.92966,0.92858,0.96915,0.71048,0.75769,0.39959,0.79311,0.00076,0.00076,0.00076
72,1089.47,0.8109,0.41558,0.80029,0.95212,0.90047,0.96794,0.71096,0.75481,0.39781,0.79291,0.000628,0.000628,0.000628
73,1103.58,0.80966,0.41302,0.79978,0.95378,0.89652,0.96936,0.71593,0.75546,0.39475,0.79264,0.000496,0.000496,0.000496
74,1117.63,0.81027,0.41223,0.79869,0.95459,0.90761,0.97264,0.71926,0.75271,0.39398,0.79243,0.000364,0.000364,0.000364
75,1131.87,0.80673,0.40984,0.80049,0.95163,0.91842,0.97163,0.71955,0.74862,0.39063,0.7918,0.000232,0.000232,0.000232
