epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.2605,1.73857,1.61868,0.91733,0.64153,0.11575,0.16236,0.06851,1.89167,2.43773,0.92764,0.070375,0.00329167,0.00329167
2,34.909,1.56795,0.97373,0.88432,0.45289,0.17297,0.06869,0.02358,3.3099,2.42143,1.39607,0.0402876,0.00653755,0.00653755
3,50.3873,1.62067,0.96345,0.89346,0.47316,0.15747,0.07322,0.02405,3.25386,2.54191,1.67389,0.0101121,0.00969543,0.00969543
4,65.3336,1.58562,0.91486,0.88662,0.78869,0.3807,0.41181,0.21579,1.48513,0.96092,0.86668,0.009604,0.009604,0.009604
5,80.8142,1.47583,0.85527,0.86931,0.49759,0.56063,0.52152,0.28507,1.36354,0.87684,0.86408,0.009472,0.009472,0.009472
6,95.9803,1.45008,0.82436,0.87071,0.54665,0.46953,0.50344,0.29195,1.19434,1.15881,0.84344,0.00934,0.00934,0.00934
7,110.895,1.35266,0.7776,0.85475,0.73857,0.65514,0.74504,0.43113,1.21791,0.74435,0.84437,0.009208,0.009208,0.009208
8,125.897,1.33603,0.73989,0.85405,0.79165,0.62383,0.72599,0.43148,1.25025,0.7186,0.85235,0.009076,0.009076,0.009076
9,141.149,1.27162,0.70869,0.84853,0.65259,0.63109,0.69916,0.41657,1.14308,0.73794,0.83732,0.008944,0.008944,0.008944
10,156.443,1.27833,0.6992,0.84506,0.5987,0.64583,0.6445,0.37676,1.22594,0.73815,0.85337,0.008812,0.008812,0.008812
11,171.51,1.24659,0.6884,0.84715,0.72325,0.71291,0.78037,0.49778,1.07135,0.65858,0.83177,0.00868,0.00868,0.00868
12,186.643,1.20612,0.66317,0.83843,0.7781,0.74966,0.81993,0.50914,1.05669,0.63134,0.82849,0.008548,0.008548,0.008548
13,202.2,1.22774,0.67969,0.84148,0.80257,0.7263,0.809,0.485,1.20396,0.68929,0.84111,0.008416,0.008416,0.008416
