epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.6014,1.75807,1.61145,0.91872,0.3871,0.10251,0.03539,0.01158,2.59292,2.20469,1.16844,0.070375,0.00329167,0.00329167
2,34.7774,1.65785,1.01431,0.88831,0.6796,0.34938,0.3527,0.19461,1.46421,1.13265,0.88378,0.0402876,0.00653755,0.00653755
3,50.2514,1.61839,0.94075,0.8887,0.68405,0.30387,0.31818,0.15681,1.87561,1.15818,0.91976,0.0101121,0.00969543,0.00969543
4,65.6278,1.70246,0.95706,0.90337,0.75026,0.40291,0.41537,0.19717,1.63982,1.21093,0.91085,0.009604,0.009604,0.009604
5,81.0071,1.56742,0.89512,0.8794,0.58812,0.44403,0.34259,0.15343,1.60579,1.41655,0.86927,0.009472,0.009472,0.009472
6,96.2437,1.48375,0.84658,0.87028,0.54822,0.48348,0.46109,0.25771,1.40683,1.08923,0.87986,0.00934,0.00934,0.00934
7,111.442,1.46722,0.8446,0.86263,0.56174,0.57253,0.55248,0.33064,1.24816,0.86189,0.85414,0.009208,0.009208,0.009208
8,126.529,1.40661,0.79634,0.85639,0.62308,0.55143,0.53327,0.30002,1.26424,0.85703,0.84502,0.009076,0.009076,0.009076
9,141.523,1.35378,0.75482,0.85512,0.79327,0.67598,0.76475,0.46971,1.15183,0.67566,0.83825,0.008944,0.008944,0.008944
10,156.557,1.32827,0.75006,0.85043,0.69224,0.60761,0.67237,0.393,1.22885,0.72335,0.84489,0.008812,0.008812,0.008812
11,171.54,1.38156,0.749,0.85159,0.82439,0.68595,0.80279,0.48308,1.18494,0.65745,0.84529,0.00868,0.00868,0.00868
12,186.512,1.31845,0.70504,0.84691,0.70251,0.65074,0.72058,0.42929,1.16069,0.6932,0.83809,0.008548,0.008548,0.008548
13,201.574,1.28736,0.68994,0.83978,0.83638,0.75697,0.83135,0.51935,1.05492,0.61244,0.8289,0.008416,0.008416,0.008416
14,216.455,1.23154,0.65902,0.8375,0.75146,0.73752,0.80214,0.51255,1.07113,0.67545,0.82685,0.008284,0.008284,0.008284
15,231.697,1.22529,0.65883,0.83838,0.71101,0.75425,0.81109,0.50061,1.06363,0.62335,0.82791,0.008152,0.008152,0.008152
16,247.001,1.24204,0.65167,0.83107,0.79497,0.72442,0.79945,0.44344,1.3116,0.68165,0.83666,0.00802,0.00802,0.00802
17,262.211,1.2468,0.65424,0.83447,0.87736,0.74275,0.86428,0.5552,1.05149,0.59911,0.82454,0.007888,0.007888,0.007888
18,277.329,1.19224,0.63072,0.82903,0.86639,0.7675,0.8576,0.55623,0.99628,0.565,0.81635,0.007756,0.007756,0.007756
19,292.624,1.17892,0.63016,0.82949,0.80735,0.69177,0.77369,0.46727,1.14578,0.61073,0.82524,0.007624,0.007624,0.007624
20,307.764,1.16809,0.62579,0.82765,0.85912,0.77125,0.86997,0.56851,0.98949,0.57723,0.81707,0.007492,0.007492,0.007492
21,322.808,1.22162,0.63564,0.8304,0.88118,0.82355,0.89568,0.53395,1.1472,0.60796,0.82092,0.00736,0.00736,0.00736
22,337.874,1.22413,0.62655,0.83169,0.87297,0.79688,0.88611,0.59819,0.94065,0.55592,0.81739,0.007228,0.007228,0.007228
23,352.881,1.21135,0.61896,0.82655,0.8556,0.7978,0.88204,0.55154,1.09013,0.58395,0.82343,0.007096,0.007096,0.007096
24,368.201,1.20278,0.61793,0.83023,0.83107,0.7809,0.86425,0.561,0.97105,0.5569,0.81627,0.006964,0.006964,0.006964
25,383.587,1.1181,0.58404,0.82605,0.90003,0.79872,0.90833,0.60412,0.92865,0.52887,0.81183,0.006832,0.006832,0.006832
26,398.77,1.12031,0.58103,0.81998,0.68742,0.74086,0.78058,0.48046,1.13676,0.70215,0.83526,0.0067,0.0067,0.0067
27,413.875,1.13528,0.59108,0.82305,0.8358,0.78207,0.85108,0.54124,1.02183,0.56082,0.8183,0.006568,0.006568,0.006568
28,429.149,1.14623,0.59301,0.82165,0.83744,0.83748,0.90428,0.60794,0.93347,0.53391,0.81041,0.006436,0.006436,0.006436
29,444.278,1.11995,0.57885,0.81996,0.86389,0.81064,0.89947,0.61564,0.9111,0.52225,0.80845,0.006304,0.006304,0.006304
30,459.209,1.09769,0.56326,0.81932,0.88986,0.84505,0.93119,0.63863,0.89991,0.50083,0.80826,0.006172,0.006172,0.006172
31,474.167,1.11788,0.57003,0.81869,0.86859,0.82053,0.90234,0.59689,0.91087,0.51692,0.80787,0.00604,0.00604,0.00604
32,489.062,1.07909,0.55419,0.81425,0.92136,0.82578,0.9229,0.63621,0.88499,0.50866,0.80496,0.005908,0.005908,0.005908
33,504.086,1.0843,0.56098,0.81496,0.88357,0.82858,0.91259,0.60716,0.92184,0.51291,0.80731,0.005776,0.005776,0.005776
34,519.064,1.07697,0.55819,0.81568,0.89493,0.86034,0.93195,0.63368,0.89991,0.50943,0.8074,0.005644,0.005644,0.005644
35,534.011,1.07477,0.5506,0.81377,0.87456,0.79341,0.89771,0.60254,0.88898,0.51239,0.80672,0.005512,0.005512,0.005512
36,549.006,1.06173,0.54303,0.81498,0.89741,0.85586,0.93271,0.64773,0.8966,0.4898,0.80497,0.00538,0.00538,0.00538
37,563.977,1.1076,0.56114,0.81609,0.92695,0.84477,0.93511,0.63417,0.91991,0.50162,0.80714,0.005248,0.005248,0.005248
38,578.971,1.06794,0.54014,0.81392,0.92725,0.84047,0.93314,0.65699,0.8465,0.47409,0.80265,0.005116,0.005116,0.005116
39,594.42,1.03356,0.52782,0.81161,0.90073,0.83927,0.91457,0.63947,0.88738,0.47788,0.80408,0.004984,0.004984,0.004984
