epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.1428,2.55921,24.7923,0.94352,0.58227,0.36667,0.40186,0.15467,2.45133,2.59576,0.94838,0.0033223,0.0033223,0.0033223
2,109.313,2.7957,5.24235,0.97263,0.55799,0.5125,0.4685,0.18943,2.42355,1.95402,0.9263,0.0066117,0.0066117,0.0066117
3,158.02,2.84979,2.70502,0.99508,0.381,0.2625,0.24068,0.07688,2.82428,2.44228,1.06886,0.00985711,0.00985711,0.00985711
4,205.765,2.94841,2.60119,1.01978,0.40112,0.33769,0.28753,0.10063,2.64967,2.69067,0.99796,0.009802,0.009802,0.009802
5,252.748,2.7685,2.2537,0.99279,0.48982,0.4,0.38019,0.11646,2.65217,2.63577,0.99575,0.009736,0.009736,0.009736
6,301.765,2.71868,2.21001,0.98911,0.55781,0.36667,0.35777,0.13662,2.41541,2.49923,0.9706,0.00967,0.00967,0.00967
7,349.931,2.54803,2.06372,0.95077,0.41902,0.35417,0.30511,0.1091,2.59463,2.46586,0.96512,0.009604,0.009604,0.009604
8,397.66,2.5167,2.02358,0.95348,0.53253,0.41667,0.41902,0.17501,2.32796,2.16805,0.94746,0.009538,0.009538,0.009538
