epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.7068,1.76501,1.63321,0.9206,1e-05,0.00011,1e-05,0,nan,nan,nan,0.070375,0.00329167,0.00329167
2,42.6356,1.68597,0.99872,0.89332,0.54283,0.26721,0.16561,0.07366,1.74803,1.8812,0.93173,0.0402876,0.00653755,0.00653755
3,59.0018,1.63793,0.94682,0.89244,0.34046,0.38649,0.33931,0.1767,1.47378,1.32133,0.86551,0.0101121,0.00969543,0.00969543
4,74.8467,1.58691,0.91438,0.89087,0.32006,0.40836,0.34749,0.17547,1.54033,1.13923,0.88987,0.009604,0.009604,0.009604
5,90.7922,1.54796,0.88873,0.88061,0.77054,0.40738,0.43578,0.2277,1.53419,1.24813,0.89255,0.009472,0.009472,0.009472
6,106.711,1.4968,0.85251,0.87035,0.45405,0.50961,0.47626,0.26812,1.3358,0.91874,0.85441,0.00934,0.00934,0.00934
7,122.518,1.41931,0.81703,0.86174,0.6731,0.60748,0.65688,0.38046,1.20578,0.79029,0.84874,0.009208,0.009208,0.009208
8,138.268,1.35492,0.76278,0.8554,0.7162,0.58435,0.6457,0.38344,1.23469,0.84412,0.84659,0.009076,0.009076,0.009076
9,154.415,1.32287,0.72708,0.84996,0.68901,0.64404,0.69703,0.41611,1.2808,0.74925,0.8452,0.008944,0.008944,0.008944
10,170.088,1.34029,0.72398,0.85221,0.70118,0.66124,0.72698,0.43489,1.15622,0.72309,0.84004,0.008812,0.008812,0.008812
11,185.225,1.29069,0.72951,0.84688,0.71129,0.68986,0.7318,0.44921,1.09061,0.69502,0.82827,0.00868,0.00868,0.00868
12,200.328,1.26307,0.69352,0.84171,0.73929,0.67271,0.71575,0.43175,1.17261,0.7091,0.83378,0.008548,0.008548,0.008548
13,215.319,1.22762,0.67061,0.83857,0.83372,0.6905,0.80033,0.50142,1.06271,0.63351,0.82239,0.008416,0.008416,0.008416
14,230.466,1.19882,0.66196,0.83463,0.73381,0.6733,0.74365,0.47435,1.07105,0.64945,0.8272,0.008284,0.008284,0.008284
15,245.369,1.23849,0.66917,0.84009,0.79572,0.75582,0.82192,0.51226,1.05952,0.64083,0.82564,0.008152,0.008152,0.008152
