epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.4084,1.75759,1.62883,0.91896,0.77434,0.07883,0.06595,0.02387,2.80241,2.20913,1.12876,0.070375,0.00329167,0.00329167
2,32.5566,1.64331,0.9899,0.89502,0.49961,0.27298,0.28412,0.14915,1.50371,1.23218,0.87621,0.0402876,0.00653755,0.00653755
3,47.2254,1.7027,0.9826,0.89594,0.6047,0.32714,0.26202,0.12417,1.56063,1.6944,0.8916,0.0101121,0.00969543,0.00969543
4,61.7386,1.59915,0.91281,0.88716,0.44293,0.36278,0.39377,0.21007,1.49391,1.06405,0.87456,0.009604,0.009604,0.009604
5,76.1433,1.49111,0.84445,0.87075,0.54101,0.53967,0.50354,0.26969,1.48545,0.89248,0.87732,0.009472,0.009472,0.009472
6,90.6369,1.43004,0.82259,0.86626,0.46699,0.42514,0.44284,0.23989,1.37881,0.99255,0.86676,0.00934,0.00934,0.00934
7,105.121,1.45007,0.80109,0.86364,0.75764,0.58125,0.68096,0.38826,1.27563,0.81007,0.85589,0.009208,0.009208,0.009208
8,119.481,1.36635,0.75619,0.85602,0.79282,0.63346,0.74989,0.44964,1.19492,0.72892,0.84564,0.009076,0.009076,0.009076
9,134.066,1.32077,0.74806,0.853,0.59771,0.4717,0.51692,0.27116,1.5197,0.98814,0.8846,0.008944,0.008944,0.008944
10,148.624,1.27675,0.71934,0.84556,0.62087,0.66636,0.69244,0.38055,1.29931,0.75796,0.85602,0.008812,0.008812,0.008812
11,163.122,1.28794,0.69818,0.84343,0.71856,0.59843,0.68735,0.42321,1.05815,0.68487,0.82872,0.00868,0.00868,0.00868
12,177.477,1.24636,0.66821,0.84135,0.79695,0.73053,0.80643,0.49693,1.10038,0.62166,0.83075,0.008548,0.008548,0.008548
13,191.897,1.22895,0.67192,0.83944,0.74878,0.68047,0.75143,0.46813,1.0871,0.66333,0.82789,0.008416,0.008416,0.008416
14,206.405,1.19932,0.65636,0.83592,0.78993,0.67785,0.779,0.49322,1.07912,0.65216,0.8287,0.008284,0.008284,0.008284
15,220.874,1.2114,0.65234,0.83869,0.79449,0.74955,0.81665,0.512,1.07649,0.62713,0.82708,0.008152,0.008152,0.008152
16,235.411,1.18535,0.63273,0.83022,0.81719,0.80981,0.86133,0.54492,0.99624,0.59202,0.8178,0.00802,0.00802,0.00802
17,249.99,1.1684,0.62077,0.82958,0.82464,0.74221,0.83315,0.52091,1.05223,0.6095,0.82237,0.007888,0.007888,0.007888
18,264.65,1.15324,0.61342,0.82776,0.86648,0.7992,0.88779,0.58737,0.97349,0.55652,0.81592,0.007756,0.007756,0.007756
19,279.341,1.12918,0.59859,0.82568,0.81268,0.74093,0.81143,0.52898,0.98879,0.6202,0.81856,0.007624,0.007624,0.007624
20,293.881,1.14418,0.60629,0.82706,0.83279,0.77834,0.86939,0.557,0.97062,0.56004,0.81492,0.007492,0.007492,0.007492
21,308.488,1.1843,0.61595,0.82886,0.85365,0.80418,0.87732,0.57886,0.97719,0.56788,0.81491,0.00736,0.00736,0.00736
22,322.73,1.12872,0.60041,0.82742,0.7279,0.74413,0.76722,0.5078,0.98287,0.58925,0.81598,0.007228,0.007228,0.007228
23,337.17,1.12217,0.59678,0.82543,0.88011,0.80504,0.89473,0.60375,0.9473,0.53111,0.81253,0.007096,0.007096,0.007096
24,351.533,1.12782,0.5903,0.82743,0.7822,0.76447,0.86652,0.57549,0.94941,0.5504,0.81506,0.006964,0.006964,0.006964
25,365.965,1.09432,0.58018,0.82457,0.85012,0.80741,0.88642,0.58206,0.97582,0.55853,0.81364,0.006832,0.006832,0.006832
26,380.436,1.08874,0.57169,0.8199,0.86524,0.81,0.90659,0.58961,0.99168,0.54953,0.8101,0.0067,0.0067,0.0067
27,394.987,1.10499,0.57419,0.81948,0.86204,0.84578,0.90731,0.57973,1.03296,0.55066,0.82339,0.006568,0.006568,0.006568
28,409.433,1.0942,0.57004,0.82085,0.86321,0.84582,0.92025,0.61496,0.92701,0.52429,0.80909,0.006436,0.006436,0.006436
29,423.881,1.06245,0.55717,0.81716,0.87341,0.81812,0.91406,0.60895,0.92288,0.50596,0.81068,0.006304,0.006304,0.006304
30,438.319,1.04034,0.5422,0.81542,0.86388,0.8674,0.92161,0.63402,0.90576,0.50087,0.80649,0.006172,0.006172,0.006172
31,452.698,1.03863,0.53593,0.81687,0.83835,0.84451,0.89208,0.58243,0.91924,0.52153,0.81288,0.00604,0.00604,0.00604
32,467.062,1.04959,0.53722,0.81388,0.91939,0.85095,0.93909,0.64127,0.91972,0.49744,0.80485,0.005908,0.005908,0.005908
33,481.422,1.06324,0.53974,0.81463,0.93397,0.84938,0.93934,0.64846,0.86061,0.47231,0.80301,0.005776,0.005776,0.005776
34,495.734,1.02784,0.52589,0.81335,0.90748,0.85481,0.9341,0.64636,0.85717,0.47423,0.80172,0.005644,0.005644,0.005644
35,510.109,1.04606,0.53622,0.81278,0.89298,0.82742,0.912,0.59201,0.88472,0.50602,0.80686,0.005512,0.005512,0.005512
36,524.474,1.00208,0.52495,0.8135,0.92959,0.86147,0.94344,0.66447,0.85081,0.47916,0.80256,0.00538,0.00538,0.00538
37,538.872,1.03846,0.53325,0.81329,0.9202,0.83655,0.93105,0.64158,0.87714,0.4833,0.80338,0.005248,0.005248,0.005248
38,553.211,1.02691,0.52754,0.81244,0.89027,0.83788,0.92512,0.61503,0.86635,0.48326,0.80428,0.005116,0.005116,0.005116
39,567.615,0.9986,0.50827,0.81189,0.93732,0.83761,0.9385,0.66496,0.84627,0.45206,0.80211,0.004984,0.004984,0.004984
40,582.169,1.02762,0.51947,0.81241,0.94422,0.85991,0.94983,0.64782,0.89,0.47891,0.801,0.004852,0.004852,0.004852
