epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.0343,1.70792,1.59909,0.90797,0.59056,0.21491,0.17676,0.07441,1.89041,1.71187,0.94043,0.0694862,0.00240292,0.00240292
2,32.3106,1.63478,1.01663,0.88666,0.58654,0.23382,0.15628,0.06596,2.44654,1.71891,1.06086,0.0385224,0.00477241,0.00477241
3,47.3188,1.68688,0.97165,0.88962,0.40162,0.37448,0.39407,0.19818,1.46776,1.07316,0.87769,0.00749433,0.00707767,0.00707767
4,62.0628,1.55989,0.89488,0.87756,0.55076,0.46619,0.46878,0.2606,1.3733,1.03113,0.8632,0.00701092,0.00701092,0.00701092
5,76.6626,1.50833,0.84828,0.86769,0.64459,0.54811,0.58492,0.32236,1.36901,0.93758,0.85211,0.00691456,0.00691456,0.00691456
6,91.2518,1.42465,0.80336,0.86044,0.67435,0.51189,0.58931,0.31347,1.46826,0.87016,0.87445,0.0068182,0.0068182,0.0068182
7,105.881,1.40027,0.7762,0.85504,0.77535,0.6195,0.69791,0.42988,1.17491,0.72109,0.84236,0.00672184,0.00672184,0.00672184
8,120.315,1.34364,0.74959,0.84835,0.69422,0.64363,0.68151,0.42092,1.14529,0.72135,0.837,0.00662548,0.00662548,0.00662548
9,134.883,1.32019,0.71859,0.84836,0.76007,0.62893,0.72996,0.43783,1.18238,0.68987,0.83714,0.00652912,0.00652912,0.00652912
10,149.376,1.28073,0.7018,0.84375,0.701,0.59896,0.67049,0.40016,1.21992,0.81884,0.84058,0.00643276,0.00643276,0.00643276
11,163.873,1.30244,0.70649,0.84345,0.76291,0.68487,0.7648,0.46317,1.15012,0.66157,0.82939,0.0063364,0.0063364,0.0063364
12,178.26,1.31835,0.69149,0.83933,0.78318,0.78546,0.85682,0.51729,1.15018,0.62168,0.8325,0.00624004,0.00624004,0.00624004
13,192.892,1.2733,0.67073,0.83857,0.7753,0.77628,0.82789,0.47392,1.22296,0.65501,0.82974,0.00614368,0.00614368,0.00614368
14,207.496,1.23753,0.65677,0.83639,0.76291,0.64752,0.74281,0.43357,1.24123,0.70978,0.83983,0.00604732,0.00604732,0.00604732
15,222.075,1.23409,0.65208,0.8349,0.80014,0.67299,0.79458,0.50684,1.01423,0.62456,0.82051,0.00595096,0.00595096,0.00595096
16,236.672,1.22815,0.64933,0.83087,0.76561,0.76955,0.82402,0.51583,1.06611,0.63264,0.82408,0.0058546,0.0058546,0.0058546
17,251.113,1.22131,0.64863,0.8312,0.79651,0.78467,0.84157,0.5219,1.08508,0.6174,0.82546,0.00575824,0.00575824,0.00575824
18,265.597,1.22382,0.64384,0.83194,0.85623,0.80955,0.88773,0.58935,0.98822,0.56748,0.81768,0.00566188,0.00566188,0.00566188
19,280.153,1.18286,0.62175,0.83083,0.78964,0.67926,0.75903,0.418,1.27832,0.67264,0.83694,0.00556552,0.00556552,0.00556552
20,294.617,1.16563,0.62144,0.82703,0.82598,0.74647,0.83542,0.52019,1.06165,0.63844,0.82303,0.00546916,0.00546916,0.00546916
21,309.125,1.17654,0.61714,0.82766,0.85581,0.8118,0.8889,0.5951,0.9673,0.55877,0.81718,0.0053728,0.0053728,0.0053728
22,323.566,1.1375,0.59986,0.82542,0.82343,0.8229,0.87249,0.57227,1.02564,0.57351,0.81731,0.00527644,0.00527644,0.00527644
23,338.061,1.136,0.60236,0.82339,0.84711,0.82037,0.89602,0.59145,0.97993,0.56144,0.81307,0.00518008,0.00518008,0.00518008
24,352.545,1.13752,0.59536,0.82337,0.85467,0.83978,0.91106,0.61409,0.92736,0.53128,0.81113,0.00508372,0.00508372,0.00508372
25,366.912,1.09729,0.57347,0.8215,0.81547,0.75443,0.8535,0.55877,0.94628,0.54084,0.81373,0.00498736,0.00498736,0.00498736
26,381.565,1.11361,0.58037,0.81755,0.88485,0.80698,0.8952,0.61631,0.92157,0.52562,0.80777,0.004891,0.004891,0.004891
27,396.299,1.11701,0.57239,0.81726,0.88755,0.83245,0.92199,0.61617,0.94067,0.50999,0.80831,0.00479464,0.00479464,0.00479464
28,410.969,1.08717,0.55608,0.81598,0.90235,0.85028,0.9297,0.64848,0.87494,0.4848,0.80865,0.00469828,0.00469828,0.00469828
29,425.586,1.09646,0.55744,0.81613,0.83983,0.80457,0.89501,0.60877,0.9302,0.51319,0.81015,0.00460192,0.00460192,0.00460192
30,440.237,1.08123,0.55322,0.81671,0.82194,0.81859,0.88505,0.58324,0.94488,0.52473,0.81027,0.00450556,0.00450556,0.00450556
31,454.682,1.07855,0.55381,0.81695,0.87656,0.85164,0.9231,0.62635,0.91794,0.51155,0.80938,0.0044092,0.0044092,0.0044092
32,469.257,1.09919,0.5589,0.81598,0.88528,0.86809,0.92584,0.62988,0.90891,0.49873,0.81056,0.00431284,0.00431284,0.00431284
33,483.573,1.08125,0.55388,0.81425,0.89066,0.87236,0.93467,0.64326,0.8878,0.49472,0.80432,0.00421648,0.00421648,0.00421648
34,498.129,1.06316,0.54282,0.81155,0.90162,0.83749,0.92685,0.62973,0.8853,0.49261,0.80562,0.00412012,0.00412012,0.00412012
35,512.646,1.06231,0.53952,0.81306,0.86898,0.86207,0.93442,0.64546,0.8675,0.48648,0.80476,0.00402376,0.00402376,0.00402376
36,527.248,1.03384,0.53488,0.81103,0.9002,0.84972,0.93037,0.64636,0.87198,0.4806,0.80255,0.0039274,0.0039274,0.0039274
37,541.924,1.0541,0.53451,0.81136,0.87976,0.86831,0.92516,0.64921,0.84315,0.47507,0.80139,0.00383104,0.00383104,0.00383104
38,556.633,1.03787,0.52705,0.81128,0.90676,0.82972,0.9234,0.64555,0.8815,0.48483,0.80337,0.00373468,0.00373468,0.00373468
39,571.207,1.06844,0.54298,0.81339,0.90904,0.85632,0.93366,0.65083,0.90229,0.48774,0.80463,0.00363832,0.00363832,0.00363832
40,585.796,1.03194,0.52589,0.81198,0.93126,0.87213,0.94603,0.67014,0.86004,0.46685,0.80232,0.00354196,0.00354196,0.00354196
41,600.426,1.03649,0.52657,0.81037,0.85179,0.87718,0.92519,0.64735,0.87572,0.48711,0.8025,0.0034456,0.0034456,0.0034456
42,615.041,1.04266,0.53116,0.81112,0.90946,0.86421,0.93852,0.64459,0.86854,0.46741,0.80389,0.00334924,0.00334924,0.00334924
43,629.482,1.01885,0.51644,0.80642,0.94207,0.86145,0.95026,0.66816,0.83073,0.45081,0.79968,0.00325288,0.00325288,0.00325288
44,644.103,1.03658,0.52045,0.80967,0.91757,0.82949,0.92966,0.63767,0.87062,0.48434,0.80308,0.00315652,0.00315652,0.00315652
45,658.817,1.02241,0.51032,0.80925,0.9252,0.89381,0.95815,0.68674,0.82747,0.44661,0.8001,0.00306016,0.00306016,0.00306016
46,673.413,1.01713,0.51122,0.80907,0.9236,0.84853,0.941,0.66815,0.83796,0.45675,0.80111,0.0029638,0.0029638,0.0029638
47,687.819,1.02299,0.51624,0.80895,0.92036,0.86864,0.94327,0.666,0.848,0.45726,0.80072,0.00286744,0.00286744,0.00286744
