epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.5636,1.7531,1.62748,0.9149,0.22112,0.1744,0.11753,0.04331,2.27439,2.19697,0.99225,0.0703618,0.0032785,0.0032785
2,31.7133,1.60693,0.98045,0.88576,0.32551,0.30042,0.25933,0.11963,1.83984,1.66092,0.90066,0.0402614,0.0065114,0.0065114
3,46.7996,1.69923,0.99326,0.90182,0.68209,0.3343,0.33107,0.16343,1.69003,1.82145,0.91044,0.0100733,0.00965665,0.00965665
4,61.4487,1.62765,0.941,0.88746,0.7083,0.38377,0.39312,0.17657,1.74067,1.27131,0.8942,0.00956558,0.00956558,0.00956558
5,76.2201,1.57212,0.90027,0.87978,0.77633,0.43469,0.4912,0.25997,1.39009,0.91149,0.8625,0.00943411,0.00943411,0.00943411
6,90.8533,1.46373,0.84748,0.86634,0.504,0.44617,0.4432,0.23453,1.36915,0.96926,0.86289,0.00930264,0.00930264,0.00930264
7,105.447,1.40002,0.80358,0.85608,0.34246,0.40825,0.32853,0.16494,1.54307,1.20085,0.87954,0.00917117,0.00917117,0.00917117
8,120.041,1.37456,0.77012,0.85431,0.657,0.67276,0.69533,0.40653,1.16964,0.76858,0.84039,0.0090397,0.0090397,0.0090397
9,134.601,1.29308,0.71524,0.84608,0.6741,0.50139,0.55253,0.32366,1.31984,0.86579,0.86559,0.00890822,0.00890822,0.00890822
10,149.217,1.30149,0.72403,0.84559,0.76446,0.69315,0.78667,0.45535,1.23818,0.74452,0.83998,0.00877675,0.00877675,0.00877675
11,163.764,1.33907,0.738,0.85127,0.6583,0.60524,0.64045,0.38796,1.19927,0.74349,0.84219,0.00864528,0.00864528,0.00864528
12,178.327,1.31239,0.70587,0.84392,0.75246,0.69447,0.78906,0.44369,1.27073,0.74124,0.83907,0.00851381,0.00851381,0.00851381
13,192.894,1.33689,0.71021,0.85007,0.73993,0.66709,0.77599,0.43937,1.26057,0.71836,0.84288,0.00838234,0.00838234,0.00838234
14,207.454,1.23642,0.67339,0.84022,0.79272,0.74806,0.82287,0.53511,1.05766,0.62288,0.82441,0.00825086,0.00825086,0.00825086
15,222.024,1.19263,0.64767,0.83446,0.72766,0.6585,0.7245,0.44351,1.11744,0.6606,0.83231,0.00811939,0.00811939,0.00811939
16,236.707,1.18065,0.63962,0.83037,0.7118,0.69147,0.75072,0.48496,1.03856,0.68182,0.82234,0.00798792,0.00798792,0.00798792
17,251.271,1.19739,0.63729,0.83135,0.86061,0.79827,0.88901,0.58083,0.98234,0.568,0.81834,0.00785645,0.00785645,0.00785645
18,265.937,1.13334,0.60418,0.82526,0.89265,0.78557,0.89543,0.59339,0.98078,0.5664,0.81727,0.00772498,0.00772498,0.00772498
19,280.584,1.1639,0.61465,0.82925,0.68477,0.71374,0.67883,0.43134,1.0834,0.66057,0.82627,0.0075935,0.0075935,0.0075935
20,295.284,1.12968,0.60561,0.82754,0.83623,0.81059,0.87228,0.56224,0.98455,0.55873,0.81165,0.00746203,0.00746203,0.00746203
21,309.814,1.14847,0.61271,0.8261,0.87462,0.83461,0.90292,0.60268,0.97857,0.5537,0.81637,0.00733056,0.00733056,0.00733056
22,324.382,1.12703,0.60391,0.82579,0.84743,0.79285,0.8788,0.58784,0.9798,0.56288,0.81708,0.00719909,0.00719909,0.00719909
23,338.952,1.13764,0.59834,0.82651,0.83252,0.77954,0.86851,0.56614,1.02463,0.5685,0.81748,0.00706762,0.00706762,0.00706762
24,353.405,1.18292,0.61386,0.82749,0.87359,0.82103,0.9167,0.61664,0.97051,0.54393,0.81485,0.00693614,0.00693614,0.00693614
25,367.922,1.09911,0.57894,0.82418,0.8616,0.83187,0.90551,0.60763,0.93048,0.53563,0.81116,0.00680467,0.00680467,0.00680467
26,382.622,1.09728,0.57725,0.82,0.86243,0.8294,0.90824,0.58739,0.98132,0.54591,0.8115,0.0066732,0.0066732,0.0066732
27,397.157,1.08587,0.56625,0.81799,0.89676,0.8221,0.9116,0.5905,0.98059,0.52818,0.81748,0.00654173,0.00654173,0.00654173
28,411.733,1.0974,0.56996,0.82174,0.86311,0.87509,0.93478,0.62974,0.93513,0.52747,0.81139,0.00641026,0.00641026,0.00641026
29,426.308,1.08876,0.57071,0.82126,0.89541,0.81667,0.91137,0.59555,0.96547,0.52968,0.81679,0.00627878,0.00627878,0.00627878
30,440.908,1.08646,0.56932,0.81998,0.80431,0.84479,0.87805,0.59747,0.93701,0.53245,0.81373,0.00614731,0.00614731,0.00614731
31,455.551,1.06381,0.558,0.81959,0.8777,0.81609,0.89266,0.5748,0.93684,0.52677,0.81087,0.00601584,0.00601584,0.00601584
32,470.226,1.0717,0.55556,0.81691,0.89372,0.84769,0.92673,0.63109,0.94922,0.51557,0.81192,0.00588437,0.00588437,0.00588437
33,484.815,1.06858,0.55479,0.81712,0.86003,0.81461,0.90176,0.60117,0.92748,0.53025,0.80803,0.0057529,0.0057529,0.0057529
34,499.451,1.04217,0.53989,0.81413,0.9207,0.80068,0.92058,0.62294,0.91478,0.50208,0.8108,0.00562142,0.00562142,0.00562142
35,514.026,1.04739,0.53512,0.81337,0.90742,0.85177,0.94128,0.65749,0.86343,0.4695,0.80524,0.00548995,0.00548995,0.00548995
