epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1238.72,1.81619,0.72181,0.84245,0.86324,0.48895,0.67522,0.31508,1.97558,0.70122,0.82851,0.00119464,0.00119464,0.00119464
43,1266.9,1.82502,0.70978,0.84032,0.87386,0.51912,0.69599,0.33111,1.9209,0.71344,0.82275,0.00118893,0.00118893,0.00118893
44,1295.23,1.77474,0.69949,0.83635,0.7947,0.51109,0.6482,0.32579,1.86005,0.6983,0.81996,0.00118321,0.00118321,0.00118321
45,1323.32,1.78428,0.70694,0.83765,0.81063,0.53827,0.67041,0.31557,1.88624,0.73353,0.8209,0.0011775,0.0011775,0.0011775
46,1351.56,1.75975,0.70524,0.8371,0.74498,0.489,0.61082,0.29168,1.97104,0.72825,0.82857,0.00117178,0.00117178,0.00117178
47,1379.69,1.77015,0.69856,0.83437,0.76972,0.53838,0.65059,0.30194,1.94771,0.73399,0.82761,0.00116606,0.00116606,0.00116606
48,1407.68,1.75131,0.69201,0.83357,0.8255,0.53205,0.67212,0.31911,1.87943,0.7174,0.82007,0.00116035,0.00116035,0.00116035
49,1435.9,1.74947,0.6977,0.83446,0.76297,0.52837,0.64326,0.31931,1.87786,0.70354,0.8215,0.00115463,0.00115463,0.00115463
50,1463.96,1.7566,0.69012,0.83289,0.78228,0.56125,0.66049,0.31808,1.93748,0.74033,0.82311,0.00114892,0.00114892,0.00114892
51,1492,1.75352,0.70022,0.83613,0.79022,0.50961,0.64842,0.33299,1.85853,0.7001,0.82106,0.0011432,0.0011432,0.0011432
52,1520.31,1.76949,0.69242,0.83777,0.76489,0.5314,0.63955,0.31781,1.89319,0.70995,0.8238,0.00113748,0.00113748,0.00113748
53,1548.47,1.74712,0.69389,0.83491,0.79693,0.55398,0.66755,0.31498,1.92514,0.72615,0.82683,0.00113177,0.00113177,0.00113177
54,1577.2,1.74557,0.68253,0.83132,0.77228,0.53759,0.64762,0.31368,1.91757,0.70604,0.82509,0.00112605,0.00112605,0.00112605
55,1606.15,1.72523,0.67839,0.83397,0.77914,0.5318,0.64648,0.32368,1.86279,0.68767,0.82098,0.00112034,0.00112034,0.00112034
56,1634.46,1.7423,0.69177,0.83329,0.83416,0.53309,0.67731,0.31819,1.90988,0.71398,0.82503,0.00111462,0.00111462,0.00111462
57,1663.9,1.74752,0.68798,0.83533,0.74145,0.52018,0.62504,0.31102,1.90745,0.69839,0.8245,0.0011089,0.0011089,0.0011089
58,1694.42,1.7333,0.68335,0.834,0.79092,0.55174,0.6657,0.30736,1.91173,0.7308,0.82545,0.00110319,0.00110319,0.00110319
