epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.8756,1.76143,1.62624,0.91862,0.70981,0.25036,0.27405,0.12286,1.79459,1.5369,0.94021,0.0703355,0.00325217,0.00325217
2,33.3155,1.61105,0.99841,0.89154,0.7792,0.30663,0.30718,0.15201,1.52945,1.48705,0.87282,0.0402091,0.0064591,0.0064591
3,48.157,1.67229,0.98269,0.90156,0.71385,0.36687,0.35138,0.16592,1.67663,1.21851,0.90368,0.00999575,0.00957909,0.00957909
4,62.8827,1.57368,0.91022,0.88735,0.64175,0.27812,0.27256,0.11776,2.10341,1.84935,0.95976,0.00948875,0.00948875,0.00948875
5,77.483,1.483,0.84633,0.87122,0.59942,0.40827,0.47942,0.26296,1.4353,0.87487,0.87952,0.00935834,0.00935834,0.00935834
6,91.8831,1.45393,0.82065,0.87251,0.58024,0.53657,0.55162,0.30923,1.31552,0.8177,0.85703,0.00922792,0.00922792,0.00922792
7,106.465,1.46815,0.81292,0.8647,0.56485,0.61345,0.60861,0.37675,1.1769,0.74493,0.84606,0.0090975,0.0090975,0.0090975
8,120.959,1.32928,0.76267,0.85433,0.73608,0.53319,0.59175,0.35034,1.23027,0.82403,0.84784,0.00896709,0.00896709,0.00896709
9,135.473,1.31518,0.73658,0.85307,0.76837,0.57015,0.67305,0.403,1.20087,0.77529,0.84545,0.00883667,0.00883667,0.00883667
10,150.008,1.28099,0.72162,0.84957,0.6951,0.64912,0.68767,0.436,1.06528,0.71615,0.83256,0.00870626,0.00870626,0.00870626
11,164.542,1.24926,0.69286,0.84466,0.76034,0.75027,0.79425,0.46914,1.20426,0.67543,0.84496,0.00857584,0.00857584,0.00857584
12,178.983,1.31129,0.69471,0.85194,0.79907,0.70816,0.80549,0.50731,1.13273,0.67354,0.83502,0.00844542,0.00844542,0.00844542
