epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.404,1.77885,1.62866,0.91927,0.56743,0.2249,0.15343,0.06084,1.99024,1.59909,0.98138,0.070375,0.00329167,0.00329167
2,31.5785,1.68976,1.00781,0.89782,0.66166,0.28612,0.28214,0.14816,1.55867,1.74676,0.88964,0.0402876,0.00653755,0.00653755
3,46.421,1.64616,0.97252,0.89183,0.6203,0.33785,0.28668,0.13239,1.67147,1.82649,0.90169,0.0101121,0.00969543,0.00969543
4,60.9003,1.60583,0.91759,0.88939,0.71692,0.34668,0.34055,0.17326,1.56708,1.4876,0.896,0.009604,0.009604,0.009604
5,75.3219,1.52201,0.87358,0.87358,0.42236,0.55302,0.4456,0.2523,1.36411,1.47601,0.86798,0.009472,0.009472,0.009472
6,89.7784,1.44496,0.81574,0.86717,0.50884,0.57663,0.45984,0.23509,1.50227,1.04958,0.9077,0.00934,0.00934,0.00934
7,104.412,1.37578,0.77848,0.85201,0.68495,0.59845,0.65874,0.37633,1.21316,0.79706,0.84602,0.009208,0.009208,0.009208
8,118.936,1.36754,0.76936,0.85391,0.68681,0.46885,0.51943,0.27842,1.34526,0.88954,0.87138,0.009076,0.009076,0.009076
9,133.383,1.30469,0.73219,0.85017,0.78375,0.65691,0.73755,0.46485,1.11348,0.67693,0.8361,0.008944,0.008944,0.008944
10,147.839,1.31083,0.71554,0.84648,0.77347,0.67524,0.75517,0.46436,1.14731,0.69374,0.83609,0.008812,0.008812,0.008812
11,162.316,1.30445,0.70576,0.8477,0.72857,0.72845,0.79139,0.4924,1.14553,0.65465,0.83495,0.00868,0.00868,0.00868
12,176.739,1.24831,0.67993,0.83981,0.85207,0.74614,0.837,0.51699,1.10268,0.63516,0.827,0.008548,0.008548,0.008548
13,191.159,1.2711,0.68754,0.83894,0.78666,0.68902,0.76929,0.43601,1.25282,0.68106,0.83384,0.008416,0.008416,0.008416
14,205.552,1.19999,0.64526,0.83527,0.72676,0.70108,0.76353,0.45998,1.13513,0.67211,0.83528,0.008284,0.008284,0.008284
15,219.927,1.19094,0.64516,0.83561,0.82809,0.69298,0.81336,0.51007,1.0548,0.61591,0.82376,0.008152,0.008152,0.008152
16,234.43,1.18345,0.63936,0.82874,0.75357,0.7688,0.80476,0.52253,1.04661,0.61482,0.82314,0.00802,0.00802,0.00802
17,248.99,1.15675,0.62554,0.82981,0.83665,0.77119,0.84521,0.54162,1.02772,0.62457,0.81752,0.007888,0.007888,0.007888
18,263.423,1.16658,0.6308,0.82984,0.79756,0.78376,0.84744,0.53997,1.041,0.59208,0.8213,0.007756,0.007756,0.007756
19,277.889,1.15863,0.61496,0.82883,0.85762,0.76251,0.86066,0.53588,1.07036,0.59148,0.81732,0.007624,0.007624,0.007624
20,292.176,1.17987,0.62043,0.82931,0.76888,0.75153,0.83576,0.53876,1.01621,0.58161,0.81859,0.007492,0.007492,0.007492
21,306.909,1.14526,0.60431,0.82656,0.83344,0.75166,0.84781,0.55505,0.99688,0.57942,0.82111,0.00736,0.00736,0.00736
22,321.432,1.11188,0.59005,0.82518,0.78507,0.78662,0.83816,0.5674,0.96327,0.55497,0.8135,0.007228,0.007228,0.007228
23,335.919,1.10109,0.58097,0.82179,0.88171,0.7958,0.89066,0.59323,0.98212,0.54184,0.81491,0.007096,0.007096,0.007096
24,350.492,1.12465,0.58665,0.824,0.89634,0.83076,0.91561,0.61642,0.93575,0.51336,0.81147,0.006964,0.006964,0.006964
25,364.77,1.08507,0.56829,0.82402,0.86548,0.7648,0.88757,0.56175,0.98662,0.54838,0.81505,0.006832,0.006832,0.006832
26,379.374,1.09831,0.57493,0.82091,0.84524,0.80588,0.86761,0.57725,0.9674,0.5351,0.81202,0.0067,0.0067,0.0067
27,393.868,1.07832,0.56038,0.81827,0.85736,0.82012,0.89362,0.58615,0.9364,0.51107,0.81416,0.006568,0.006568,0.006568
28,408.331,1.08147,0.56277,0.82003,0.86367,0.8496,0.90782,0.61547,0.91613,0.50934,0.80872,0.006436,0.006436,0.006436
29,422.864,1.08061,0.5629,0.81809,0.83075,0.8217,0.8881,0.59369,0.94033,0.52994,0.81097,0.006304,0.006304,0.006304
30,437.299,1.08928,0.56204,0.81831,0.85156,0.81875,0.9092,0.62072,0.91557,0.51157,0.81145,0.006172,0.006172,0.006172
31,451.687,1.0413,0.53733,0.81639,0.82252,0.82183,0.89145,0.59322,0.91112,0.50097,0.80804,0.00604,0.00604,0.00604
32,466.295,1.0582,0.54361,0.81504,0.87298,0.84556,0.93098,0.63218,0.91004,0.49354,0.80591,0.005908,0.005908,0.005908
33,480.776,1.05748,0.54471,0.81458,0.90533,0.87454,0.94195,0.65304,0.86357,0.48985,0.80426,0.005776,0.005776,0.005776
34,495.379,1.0306,0.53472,0.81399,0.86505,0.85947,0.91563,0.62992,0.87272,0.49217,0.80506,0.005644,0.005644,0.005644
35,509.986,1.04814,0.54108,0.81281,0.88657,0.83801,0.91675,0.61615,0.88929,0.52004,0.80561,0.005512,0.005512,0.005512
36,524.42,1.03565,0.53582,0.81529,0.89316,0.88905,0.93599,0.65668,0.85904,0.4745,0.8037,0.00538,0.00538,0.00538
37,539.088,1.02236,0.52343,0.81179,0.92058,0.87034,0.94155,0.65801,0.85176,0.47181,0.8022,0.005248,0.005248,0.005248
38,553.542,1.01056,0.52179,0.81131,0.87965,0.85033,0.91917,0.62616,0.88358,0.48665,0.80281,0.005116,0.005116,0.005116
39,567.902,1.00027,0.51338,0.81166,0.91249,0.8699,0.93654,0.66586,0.84764,0.45682,0.80243,0.004984,0.004984,0.004984
40,582.401,1.03473,0.52393,0.81268,0.91842,0.88373,0.94723,0.67238,0.84556,0.46116,0.80329,0.004852,0.004852,0.004852
41,597.01,1.00174,0.51393,0.81083,0.8612,0.84713,0.91479,0.62026,0.87169,0.47692,0.80487,0.00472,0.00472,0.00472
42,611.759,1.0086,0.522,0.81136,0.90574,0.85194,0.92815,0.6467,0.84997,0.46507,0.8023,0.004588,0.004588,0.004588
